lib	chr	start	end	gt
results/06_tiger/lib12_MappedOn_tair10	1	1	1137318	LL
results/06_tiger/lib12_MappedOn_tair10	1	1138098	4837891	CL
results/06_tiger/lib12_MappedOn_tair10	1	4841040	5284822	LL
results/06_tiger/lib12_MappedOn_tair10	1	11598488	17251775	LL
results/06_tiger/lib12_MappedOn_tair10	1	17251818	23414065	CL
results/06_tiger/lib12_MappedOn_tair10	1	23414824	25309364	LL
results/06_tiger/lib12_MappedOn_tair10	3	256655	3284381	LL
results/06_tiger/lib12_MappedOn_tair10	3	3290911	19016057	CL
results/06_tiger/lib12_MappedOn_tair10	3	19016226	23459830	LL
results/06_tiger/lib13_MappedOn_tair10	1	4953738	9730682	LL
results/06_tiger/lib13_MappedOn_tair10	1	9739614	19007704	CL
results/06_tiger/lib13_MappedOn_tair10	1	19007991	20948514	LL
results/06_tiger/lib13_MappedOn_tair10	1	20949886	25705029	CL
results/06_tiger/lib13_MappedOn_tair10	1	25705175	30377340	LL
results/06_tiger/lib13_MappedOn_tair10	2	13389675	14658260	LL
results/06_tiger/lib13_MappedOn_tair10	2	14659515	15148970	CL
results/06_tiger/lib13_MappedOn_tair10	2	15150062	17086526	LL
results/06_tiger/lib13_MappedOn_tair10	2	17089012	17814036	CL
results/06_tiger/lib13_MappedOn_tair10	2	17818369	19698289	LL
results/06_tiger/lib13_MappedOn_tair10	3	2214714	4264744	LL
results/06_tiger/lib13_MappedOn_tair10	3	4266349	4830786	CL
results/06_tiger/lib13_MappedOn_tair10	3	4833045	8652722	LL
results/06_tiger/lib13_MappedOn_tair10	3	16308355	16848736	CC
results/06_tiger/lib13_MappedOn_tair10	3	16849062	22164783	CL
results/06_tiger/lib13_MappedOn_tair10	3	22165307	23069690	CC
results/06_tiger/lib13_MappedOn_tair10	4	1	744173	LL
results/06_tiger/lib13_MappedOn_tair10	4	745995	7342147	CL
results/06_tiger/lib13_MappedOn_tair10	4	7342274	9293542	LL
results/06_tiger/lib13_MappedOn_tair10	5	1	19754	LL
results/06_tiger/lib13_MappedOn_tair10	5	23126	1536857	CL
results/06_tiger/lib13_MappedOn_tair10	5	1538776	5309491	LL
results/06_tiger/lib13_MappedOn_tair10	5	20489496	20943754	LL
results/06_tiger/lib13_MappedOn_tair10	5	20944301	25199080	CL
results/06_tiger/lib13_MappedOn_tair10	5	25200627	26975502	LL
results/06_tiger/lib14_MappedOn_tair10	2	1	7283849	CC
results/06_tiger/lib14_MappedOn_tair10	2	7284313	7719655	CL
results/06_tiger/lib14_MappedOn_tair10	2	7720078	10858432	CC
results/06_tiger/lib14_MappedOn_tair10	2	10858811	11938498	CL
results/06_tiger/lib14_MappedOn_tair10	2	11939797	14651006	CC
results/06_tiger/lib14_MappedOn_tair10	2	15082680	17365827	LL
results/06_tiger/lib14_MappedOn_tair10	2	17369608	18538841	CL
results/06_tiger/lib14_MappedOn_tair10	2	18539861	19698289	LL
results/06_tiger/lib14_MappedOn_tair10	3	1	389200	CC
results/06_tiger/lib14_MappedOn_tair10	3	389797	1307188	CL
results/06_tiger/lib14_MappedOn_tair10	3	1307370	4123260	CC
results/06_tiger/lib14_MappedOn_tair10	3	4124194	9737226	CL
results/06_tiger/lib14_MappedOn_tair10	3	9737403	17240075	CC
results/06_tiger/lib14_MappedOn_tair10	3	17240209	19555252	CL
results/06_tiger/lib14_MappedOn_tair10	3	19557061	21932399	CC
results/06_tiger/lib14_MappedOn_tair10	4	927805	8397582	CC
results/06_tiger/lib14_MappedOn_tair10	4	8399352	9567611	CL
results/06_tiger/lib14_MappedOn_tair10	4	9568339	11898058	CC
results/06_tiger/lib14_MappedOn_tair10	5	5524623	6951113	CC
results/06_tiger/lib14_MappedOn_tair10	5	6951857	19367476	CL
results/06_tiger/lib14_MappedOn_tair10	5	19368236	19995927	CC
results/06_tiger/lib14_MappedOn_tair10	5	20460871	21283829	LL
results/06_tiger/lib14_MappedOn_tair10	5	21284011	24615071	CL
results/06_tiger/lib14_MappedOn_tair10	5	24615859	25755681	LL
results/06_tiger/lib15_MappedOn_tair10	1	3248972	12502802	CC
results/06_tiger/lib15_MappedOn_tair10	1	12502921	28856206	CL
results/06_tiger/lib15_MappedOn_tair10	1	28859116	30427671	CC
results/06_tiger/lib15_MappedOn_tair10	2	1	11756084	CC
results/06_tiger/lib15_MappedOn_tair10	2	11756441	17003052	CL
results/06_tiger/lib15_MappedOn_tair10	2	17004248	19698289	CC
results/06_tiger/lib15_MappedOn_tair10	3	1	1621563	LL
results/06_tiger/lib15_MappedOn_tair10	3	1622545	16622513	CL
results/06_tiger/lib15_MappedOn_tair10	3	16624353	23459830	LL
results/06_tiger/lib15_MappedOn_tair10	4	1	526673	CC
results/06_tiger/lib15_MappedOn_tair10	4	526874	18001566	CL
results/06_tiger/lib15_MappedOn_tair10	4	18002419	18547686	CC
results/06_tiger/lib16_MappedOn_tair10	1	25723780	28234654	LL
results/06_tiger/lib16_MappedOn_tair10	1	28238620	30037691	CL
results/06_tiger/lib16_MappedOn_tair10	1	30037771	30427671	LL
results/06_tiger/lib16_MappedOn_tair10	3	7987074	18992075	CC
results/06_tiger/lib16_MappedOn_tair10	3	18992601	19595156	CL
results/06_tiger/lib16_MappedOn_tair10	3	19595927	23459830	CC
results/06_tiger/lib16_MappedOn_tair10	5	406925	2464698	CC
results/06_tiger/lib16_MappedOn_tair10	5	2465663	6337115	CL
results/06_tiger/lib16_MappedOn_tair10	5	6337945	7003091	CC
results/06_tiger/lib16_MappedOn_tair10	5	20222078	21308388	LL
results/06_tiger/lib16_MappedOn_tair10	5	21309698	22813932	CL
results/06_tiger/lib16_MappedOn_tair10	5	22816931	25233780	LL
results/06_tiger/lib16_MappedOn_tair10	5	25234489	26207071	CL
results/06_tiger/lib16_MappedOn_tair10	5	26208591	26975502	LL
results/06_tiger/lib17_MappedOn_tair10	1	1	266733	CC
results/06_tiger/lib17_MappedOn_tair10	1	266846	4529000	CL
results/06_tiger/lib17_MappedOn_tair10	1	4529181	6059360	CC
results/06_tiger/lib17_MappedOn_tair10	1	6061846	17916654	CL
results/06_tiger/lib17_MappedOn_tair10	1	17919363	25142069	CC
results/06_tiger/lib17_MappedOn_tair10	3	1214056	3217586	CC
results/06_tiger/lib17_MappedOn_tair10	3	3217974	3813434	CL
results/06_tiger/lib17_MappedOn_tair10	3	3813760	7632994	CC
results/06_tiger/lib17_MappedOn_tair10	3	18837460	20136588	LL
results/06_tiger/lib17_MappedOn_tair10	3	20139374	20733714	CL
results/06_tiger/lib17_MappedOn_tair10	3	20733742	21247571	LL
results/06_tiger/lib17_MappedOn_tair10	3	21247821	23290413	CL
results/06_tiger/lib17_MappedOn_tair10	3	23291586	23459830	LL
results/06_tiger/lib18_MappedOn_tair10	1	1	1282224	CC
results/06_tiger/lib18_MappedOn_tair10	1	1282314	2887072	CL
results/06_tiger/lib18_MappedOn_tair10	1	2888475	3507429	CC
results/06_tiger/lib18_MappedOn_tair10	1	3512840	18876185	CL
results/06_tiger/lib18_MappedOn_tair10	1	18876220	19761612	CC
results/06_tiger/lib18_MappedOn_tair10	2	7707394	13781317	LL
results/06_tiger/lib18_MappedOn_tair10	2	13782937	15209628	CL
results/06_tiger/lib18_MappedOn_tair10	2	15210117	17216782	LL
results/06_tiger/lib18_MappedOn_tair10	3	6399534	16423031	LL
results/06_tiger/lib18_MappedOn_tair10	3	16428219	19215305	CL
results/06_tiger/lib18_MappedOn_tair10	3	19216013	22917603	LL
results/06_tiger/lib18_MappedOn_tair10	4	1256367	8970740	CC
results/06_tiger/lib18_MappedOn_tair10	4	8971241	10597830	CL
results/06_tiger/lib18_MappedOn_tair10	4	10598094	13653693	CC
results/06_tiger/lib18_MappedOn_tair10	5	1	2068951	LL
results/06_tiger/lib18_MappedOn_tair10	5	2070455	3891548	CL
results/06_tiger/lib18_MappedOn_tair10	5	3904231	4680023	LL
results/06_tiger/lib18_MappedOn_tair10	5	4680064	5899879	CL
results/06_tiger/lib18_MappedOn_tair10	5	5900369	6850833	LL
results/06_tiger/lib18_MappedOn_tair10	5	6852188	9837698	CL
results/06_tiger/lib18_MappedOn_tair10	5	9838196	16203435	LL
results/06_tiger/lib18_MappedOn_tair10	5	16204134	17741648	CL
results/06_tiger/lib18_MappedOn_tair10	5	17741898	19143274	LL
results/06_tiger/lib18_MappedOn_tair10	5	19144203	20939994	CL
results/06_tiger/lib18_MappedOn_tair10	5	20941287	24070468	LL
results/06_tiger/lib19_MappedOn_tair10	1	1226551	1730896	LL
results/06_tiger/lib19_MappedOn_tair10	1	1731568	8105826	CL
results/06_tiger/lib19_MappedOn_tair10	1	8106156	8993680	LL
results/06_tiger/lib19_MappedOn_tair10	2	1	11012479	CC
results/06_tiger/lib19_MappedOn_tair10	2	11013424	11947626	CL
results/06_tiger/lib19_MappedOn_tair10	2	11948272	12783726	CC
results/06_tiger/lib19_MappedOn_tair10	2	12784025	15647958	CL
results/06_tiger/lib19_MappedOn_tair10	2	15650096	19698289	CC
results/06_tiger/lib2_MappedOn_tair10	1	2618641	3676526	LL
results/06_tiger/lib2_MappedOn_tair10	1	3677300	5962889	CL
results/06_tiger/lib2_MappedOn_tair10	1	5963494	8549074	LL
results/06_tiger/lib2_MappedOn_tair10	1	20835976	26367869	CC
results/06_tiger/lib2_MappedOn_tair10	1	26371807	28932526	CL
results/06_tiger/lib2_MappedOn_tair10	1	28934610	30427671	CC
results/06_tiger/lib2_MappedOn_tair10	3	5993459	8911779	LL
results/06_tiger/lib2_MappedOn_tair10	3	8912351	17945366	CL
results/06_tiger/lib2_MappedOn_tair10	3	17945396	23459830	LL
results/06_tiger/lib2_MappedOn_tair10	4	581261	1090170	CC
results/06_tiger/lib2_MappedOn_tair10	4	1090639	8822958	CL
results/06_tiger/lib2_MappedOn_tair10	4	8823059	9329019	CC
results/06_tiger/lib2_MappedOn_tair10	4	9329171	10796845	CL
results/06_tiger/lib2_MappedOn_tair10	4	10797052	12011495	CC
results/06_tiger/lib2_MappedOn_tair10	4	12012029	12852098	CL
results/06_tiger/lib2_MappedOn_tair10	4	12854594	18585056	CC
results/06_tiger/lib2_MappedOn_tair10	5	9732589	16136430	LL
results/06_tiger/lib2_MappedOn_tair10	5	16137478	16430124	CL
results/06_tiger/lib2_MappedOn_tair10	5	16430797	19160029	LL
results/06_tiger/lib2_MappedOn_tair10	5	19162278	25568423	CL
results/06_tiger/lib2_MappedOn_tair10	5	25570806	26975502	LL
results/06_tiger/lib20_MappedOn_tair10	1	971198	5325156	LL
results/06_tiger/lib20_MappedOn_tair10	1	5325572	7925420	CL
results/06_tiger/lib20_MappedOn_tair10	1	7929066	10721638	LL
results/06_tiger/lib20_MappedOn_tair10	1	18431174	19108370	CC
results/06_tiger/lib20_MappedOn_tair10	1	19109179	26539325	CL
results/06_tiger/lib20_MappedOn_tair10	1	26539633	27517488	CC
results/06_tiger/lib20_MappedOn_tair10	5	1415757	6850833	LL
results/06_tiger/lib20_MappedOn_tair10	5	6852188	7884077	CL
results/06_tiger/lib20_MappedOn_tair10	5	7884455	17511418	LL
results/06_tiger/lib21_MappedOn_tair10	1	3121154	5289584	CC
results/06_tiger/lib21_MappedOn_tair10	1	5293310	7370243	CL
results/06_tiger/lib21_MappedOn_tair10	1	7370436	9650422	CC
results/06_tiger/lib21_MappedOn_tair10	1	9650898	10535572	CL
results/06_tiger/lib21_MappedOn_tair10	1	10536895	11667833	CC
results/06_tiger/lib21_MappedOn_tair10	1	11669352	17826059	CL
results/06_tiger/lib21_MappedOn_tair10	1	17826232	30427671	CC
results/06_tiger/lib21_MappedOn_tair10	2	1	6959762	LL
results/06_tiger/lib21_MappedOn_tair10	2	6959958	11295356	CL
results/06_tiger/lib21_MappedOn_tair10	2	11296174	15158161	LL
results/06_tiger/lib21_MappedOn_tair10	2	15158329	18344270	CL
results/06_tiger/lib21_MappedOn_tair10	2	18347162	19145882	LL
results/06_tiger/lib21_MappedOn_tair10	2	19147905	19687774	CL
results/06_tiger/lib21_MappedOn_tair10	2	19689120	19698289	LL
results/06_tiger/lib21_MappedOn_tair10	3	657775	5060615	LL
results/06_tiger/lib21_MappedOn_tair10	3	5061066	6179343	CL
results/06_tiger/lib21_MappedOn_tair10	3	6179797	7946883	LL
results/06_tiger/lib21_MappedOn_tair10	5	18287666	20471395	CC
results/06_tiger/lib21_MappedOn_tair10	5	20471589	21355568	CL
results/06_tiger/lib21_MappedOn_tair10	5	21356157	22774269	CC
results/06_tiger/lib22_MappedOn_tair10	1	1	154679	CC
results/06_tiger/lib22_MappedOn_tair10	1	157407	1243087	CL
results/06_tiger/lib22_MappedOn_tair10	1	1276616	3806736	CC
results/06_tiger/lib22_MappedOn_tair10	1	21359468	28671057	CC
results/06_tiger/lib22_MappedOn_tair10	1	28691629	29517670	CL
results/06_tiger/lib22_MappedOn_tair10	1	29519162	30220072	CC
results/06_tiger/lib23_MappedOn_tair10	3	1	2889198	LL
results/06_tiger/lib23_MappedOn_tair10	3	2890621	5135037	CL
results/06_tiger/lib23_MappedOn_tair10	3	5142262	6014166	LL
results/06_tiger/lib23_MappedOn_tair10	5	13868750	16737756	LL
results/06_tiger/lib23_MappedOn_tair10	5	16738016	23248305	CL
results/06_tiger/lib23_MappedOn_tair10	5	23255309	26975502	LL
results/06_tiger/lib24_MappedOn_tair10	1	8596430	18956064	CC
results/06_tiger/lib24_MappedOn_tair10	1	18970944	25253343	CL
results/06_tiger/lib24_MappedOn_tair10	1	25254725	26964865	CC
results/06_tiger/lib24_MappedOn_tair10	1	26965671	30304689	CL
results/06_tiger/lib24_MappedOn_tair10	1	30305335	30427671	CC
results/06_tiger/lib24_MappedOn_tair10	2	7400818	11145166	CC
results/06_tiger/lib24_MappedOn_tair10	2	11146309	15764744	CL
results/06_tiger/lib24_MappedOn_tair10	2	15765639	19361663	CC
results/06_tiger/lib24_MappedOn_tair10	3	1	906854	LL
results/06_tiger/lib24_MappedOn_tair10	3	908004	2910339	CL
results/06_tiger/lib24_MappedOn_tair10	3	2911506	7968786	LL
results/06_tiger/lib24_MappedOn_tair10	3	10249734	18661977	CC
results/06_tiger/lib24_MappedOn_tair10	3	18662233	19253752	CL
results/06_tiger/lib24_MappedOn_tair10	3	19255707	20115640	CC
results/06_tiger/lib24_MappedOn_tair10	4	1	190806	CC
results/06_tiger/lib24_MappedOn_tair10	4	193761	9944029	CL
results/06_tiger/lib24_MappedOn_tair10	4	9945128	18585056	CC
results/06_tiger/lib24_MappedOn_tair10	5	1054689	2085884	LL
results/06_tiger/lib24_MappedOn_tair10	5	2086692	2896854	CL
results/06_tiger/lib24_MappedOn_tair10	5	2896988	3990159	LL
results/06_tiger/lib24_MappedOn_tair10	5	4634542	20149381	CC
results/06_tiger/lib24_MappedOn_tair10	5	20186431	23165567	CL
results/06_tiger/lib24_MappedOn_tair10	5	23175151	24738360	CC
results/06_tiger/lib25_MappedOn_tair10	1	6410655	9050971	CC
results/06_tiger/lib25_MappedOn_tair10	1	9062110	12686193	CL
results/06_tiger/lib25_MappedOn_tair10	1	12687068	18827149	CC
results/06_tiger/lib25_MappedOn_tair10	1	18827708	20602978	CL
results/06_tiger/lib25_MappedOn_tair10	1	20605860	26549699	CC
results/06_tiger/lib25_MappedOn_tair10	2	10457954	14006198	CC
results/06_tiger/lib25_MappedOn_tair10	2	14007282	18462676	CL
results/06_tiger/lib25_MappedOn_tair10	2	18463587	19349079	CC
results/06_tiger/lib25_MappedOn_tair10	3	1	4377450	CC
results/06_tiger/lib25_MappedOn_tair10	3	4378346	8866810	CL
results/06_tiger/lib25_MappedOn_tair10	3	8871215	20801587	CC
results/06_tiger/lib25_MappedOn_tair10	3	20802165	22009541	CL
results/06_tiger/lib25_MappedOn_tair10	3	22012959	23459830	CC
results/06_tiger/lib25_MappedOn_tair10	5	1	2033992	CC
results/06_tiger/lib25_MappedOn_tair10	5	2034809	4216969	CL
results/06_tiger/lib25_MappedOn_tair10	5	4217338	9722169	CC
results/06_tiger/lib25_MappedOn_tair10	5	9722190	21435966	CL
results/06_tiger/lib25_MappedOn_tair10	5	21436508	24753021	CC
results/06_tiger/lib25_MappedOn_tair10	5	24757178	25466110	CL
results/06_tiger/lib25_MappedOn_tair10	5	25466850	26975502	CC
results/06_tiger/lib26_MappedOn_tair10	1	1	797322	CC
results/06_tiger/lib26_MappedOn_tair10	1	810708	10680501	CL
results/06_tiger/lib26_MappedOn_tair10	1	10680631	30427671	CC
results/06_tiger/lib27_MappedOn_tair10	2	12219101	12868351	CC
results/06_tiger/lib27_MappedOn_tair10	2	12869964	17925170	CL
results/06_tiger/lib27_MappedOn_tair10	2	17927744	19698289	CC
results/06_tiger/lib27_MappedOn_tair10	3	2906411	6521894	CC
results/06_tiger/lib27_MappedOn_tair10	3	6529843	20365650	CL
results/06_tiger/lib27_MappedOn_tair10	3	20367127	23459830	CC
results/06_tiger/lib27_MappedOn_tair10	4	7877383	9134400	LL
results/06_tiger/lib27_MappedOn_tair10	4	9134404	12965613	CL
results/06_tiger/lib27_MappedOn_tair10	4	12966506	13463885	LL
results/06_tiger/lib27_MappedOn_tair10	5	17713670	19647940	LL
results/06_tiger/lib27_MappedOn_tair10	5	19648133	21226949	CL
results/06_tiger/lib27_MappedOn_tair10	5	21227410	26280965	LL
results/06_tiger/lib28_MappedOn_tair10	1	6529771	7175615	LL
results/06_tiger/lib28_MappedOn_tair10	1	7176838	11472652	CL
results/06_tiger/lib28_MappedOn_tair10	1	11472778	20366844	LL
results/06_tiger/lib28_MappedOn_tair10	2	1	8167394	CC
results/06_tiger/lib28_MappedOn_tair10	2	8168512	13812911	CL
results/06_tiger/lib28_MappedOn_tair10	2	13818110	16318242	CC
results/06_tiger/lib28_MappedOn_tair10	2	16377503	19051669	LL
results/06_tiger/lib28_MappedOn_tair10	2	19051923	19582502	CL
results/06_tiger/lib28_MappedOn_tair10	2	19582660	19698289	LL
results/06_tiger/lib28_MappedOn_tair10	3	1	549625	CC
results/06_tiger/lib28_MappedOn_tair10	3	554683	1653409	CL
results/06_tiger/lib28_MappedOn_tair10	3	1654434	4721194	CC
results/06_tiger/lib28_MappedOn_tair10	3	4722210	7538200	CL
results/06_tiger/lib28_MappedOn_tair10	3	7539400	10383897	CC
results/06_tiger/lib28_MappedOn_tair10	3	10384263	11463658	CL
results/06_tiger/lib28_MappedOn_tair10	3	11465295	17513755	CC
results/06_tiger/lib28_MappedOn_tair10	3	17513825	21492444	CL
results/06_tiger/lib28_MappedOn_tair10	3	21513104	23459830	CC
results/06_tiger/lib28_MappedOn_tair10	4	697258	12771205	CC
results/06_tiger/lib28_MappedOn_tair10	4	12774893	13858064	CL
results/06_tiger/lib28_MappedOn_tair10	4	13859640	14918516	CC
results/06_tiger/lib28_MappedOn_tair10	5	1	277368	CC
results/06_tiger/lib28_MappedOn_tair10	5	278353	716439	CL
results/06_tiger/lib28_MappedOn_tair10	5	717534	2101443	CC
results/06_tiger/lib28_MappedOn_tair10	5	2101465	2938597	CL
results/06_tiger/lib28_MappedOn_tair10	5	2940277	4071991	CC
results/06_tiger/lib28_MappedOn_tair10	5	22326626	24533772	LL
results/06_tiger/lib28_MappedOn_tair10	5	24534724	25440234	CL
results/06_tiger/lib28_MappedOn_tair10	5	25440631	26132879	LL
results/06_tiger/lib29_MappedOn_tair10	1	1	612952	CC
results/06_tiger/lib29_MappedOn_tair10	1	614273	2104746	CL
results/06_tiger/lib29_MappedOn_tair10	1	2105166	5813067	CC
results/06_tiger/lib29_MappedOn_tair10	1	5814149	6224081	CL
results/06_tiger/lib29_MappedOn_tair10	1	6227484	7153779	CC
results/06_tiger/lib29_MappedOn_tair10	1	7154314	13458778	CL
results/06_tiger/lib29_MappedOn_tair10	1	13459102	28011825	CC
results/06_tiger/lib29_MappedOn_tair10	2	1	5951310	LL
results/06_tiger/lib29_MappedOn_tair10	2	5953482	13804439	CL
results/06_tiger/lib29_MappedOn_tair10	2	13804464	14274112	LL
results/06_tiger/lib29_MappedOn_tair10	3	1	2146221	LL
results/06_tiger/lib29_MappedOn_tair10	3	2147176	2760734	CL
results/06_tiger/lib29_MappedOn_tair10	3	2761022	3591390	LL
results/06_tiger/lib29_MappedOn_tair10	3	5165948	6096895	CC
results/06_tiger/lib29_MappedOn_tair10	3	6097310	8219218	CL
results/06_tiger/lib29_MappedOn_tair10	3	8219385	17534669	CC
results/06_tiger/lib29_MappedOn_tair10	3	17535928	18064520	CL
results/06_tiger/lib29_MappedOn_tair10	3	18064734	22020697	CC
results/06_tiger/lib29_MappedOn_tair10	3	22020875	23280828	CL
results/06_tiger/lib29_MappedOn_tair10	3	23280934	23459830	CC
results/06_tiger/lib29_MappedOn_tair10	4	1	7948693	LL
results/06_tiger/lib29_MappedOn_tair10	4	7948703	8827988	CL
results/06_tiger/lib29_MappedOn_tair10	4	8831411	11657678	LL
results/06_tiger/lib29_MappedOn_tair10	5	4770609	6950804	LL
results/06_tiger/lib29_MappedOn_tair10	5	6951113	7976660	CL
results/06_tiger/lib29_MappedOn_tair10	5	7976949	24389082	LL
results/06_tiger/lib29_MappedOn_tair10	5	24389762	25940326	CL
results/06_tiger/lib29_MappedOn_tair10	5	25940779	26730822	LL
results/06_tiger/lib3_MappedOn_tair10	1	6242203	7087633	LL
results/06_tiger/lib3_MappedOn_tair10	1	7087759	9214342	CL
results/06_tiger/lib3_MappedOn_tair10	1	9223223	9649645	LL
results/06_tiger/lib3_MappedOn_tair10	1	9649687	18413126	CL
results/06_tiger/lib3_MappedOn_tair10	1	18413346	23578489	LL
results/06_tiger/lib3_MappedOn_tair10	1	25395186	27989927	CC
results/06_tiger/lib3_MappedOn_tair10	1	27990155	28651893	CL
results/06_tiger/lib3_MappedOn_tair10	1	28707111	30269554	CC
results/06_tiger/lib3_MappedOn_tair10	2	1	14884146	CC
results/06_tiger/lib3_MappedOn_tair10	2	14884716	16781147	CL
results/06_tiger/lib3_MappedOn_tair10	2	16782510	19261847	CC
results/06_tiger/lib3_MappedOn_tair10	3	325360	1727244	LL
results/06_tiger/lib3_MappedOn_tair10	3	1728216	2177215	CL
results/06_tiger/lib3_MappedOn_tair10	3	2177347	6154292	LL
results/06_tiger/lib3_MappedOn_tair10	3	8282562	9970023	CC
results/06_tiger/lib3_MappedOn_tair10	3	9971356	17551986	CL
results/06_tiger/lib3_MappedOn_tair10	3	17552472	20111122	CC
results/06_tiger/lib30_MappedOn_tair10	1	1	71348	CC
results/06_tiger/lib30_MappedOn_tair10	1	88300	6813411	CL
results/06_tiger/lib30_MappedOn_tair10	1	6813996	8912860	CC
results/06_tiger/lib30_MappedOn_tair10	2	1	9516312	CC
results/06_tiger/lib30_MappedOn_tair10	2	9518183	17848787	CL
results/06_tiger/lib30_MappedOn_tair10	2	17849595	19698289	CC
results/06_tiger/lib30_MappedOn_tair10	3	1870619	3313590	LL
results/06_tiger/lib30_MappedOn_tair10	3	3334922	11523980	CL
results/06_tiger/lib30_MappedOn_tair10	3	11524278	18815125	LL
results/06_tiger/lib30_MappedOn_tair10	5	819030	2522196	LL
results/06_tiger/lib30_MappedOn_tair10	5	2523592	3547090	CL
results/06_tiger/lib30_MappedOn_tair10	5	3547564	4650512	LL
results/06_tiger/lib30_MappedOn_tair10	5	4651560	6526430	CL
results/06_tiger/lib30_MappedOn_tair10	5	6527432	15362683	LL
results/06_tiger/lib31_MappedOn_tair10	1	1	371972	LL
results/06_tiger/lib31_MappedOn_tair10	1	372675	850465	CL
results/06_tiger/lib31_MappedOn_tair10	1	858097	1749991	LL
results/06_tiger/lib31_MappedOn_tair10	1	12447500	19822463	LL
results/06_tiger/lib31_MappedOn_tair10	1	19822802	23804096	CL
results/06_tiger/lib31_MappedOn_tair10	1	23805941	26281686	LL
results/06_tiger/lib31_MappedOn_tair10	1	26281860	28247505	CL
results/06_tiger/lib31_MappedOn_tair10	1	28247579	30427671	LL
results/06_tiger/lib31_MappedOn_tair10	2	1062584	5072664	CC
results/06_tiger/lib31_MappedOn_tair10	2	5072777	6796694	CL
results/06_tiger/lib31_MappedOn_tair10	2	6801370	11111265	CC
results/06_tiger/lib31_MappedOn_tair10	3	1	41293	LL
results/06_tiger/lib31_MappedOn_tair10	3	41298	1494685	CL
results/06_tiger/lib31_MappedOn_tair10	3	1495582	2022335	LL
results/06_tiger/lib31_MappedOn_tair10	3	7035629	19082713	CC
results/06_tiger/lib31_MappedOn_tair10	3	19084363	21694192	CL
results/06_tiger/lib31_MappedOn_tair10	3	21702613	23459830	CC
