lib,chrs,start,stop,cos,width
27,Chr2,339503,339648,339575,145
27,Chr3,3060331,3061251,3060791,920
27,Chr3,18576295,18576751,18576523,456
27,Chr3,20378045,20378085,20378065,40
27,Chr5,1762804,1764876,1763840,2072
28,Chr1,11196627,11196719,11196673,92
28,Chr2,6212355,6212391,6212373,36
28,Chr2,8105171,8140037,8122604,34866
28,Chr3,9761448,9761587,9761518,139
28,Chr3,10881987,10882681,10882334,694
28,Chr4,404455,405794,405125,1339
29,Chr1,11475408,11475424,11475416,16
29,Chr1,26035028,26035583,26035306,555
29,Chr2,6345574,6345798,6345686,224
29,Chr2,13266985,13267127,13267056,142
29,Chr3,9835667,9836293,9835980,626
29,Chr3,15369058,15370161,15369610,1103
29,Chr4,5169314,5169834,5169574,520
29,Chr4,17753937,17754959,17754448,1022
29,Chr5,6639183,6639354,6639269,171
29,Chr5,6832502,6832539,6832520,37
29,Chr5,10300913,10301025,10300969,112
29,Chr5,22562587,22571233,22566910,8646
29,Chr5,26210733,26210933,26210833,200
30,Chr1,11189029,11190615,11189822,1586
30,Chr1,29308227,29308356,29308291,129
30,Chr3,16566264,16566529,16566396,265
30,Chr4,1245071,1245087,1245079,16
30,Chr4,6181966,6182225,6182096,259
30,Chr5,23042659,23042882,23042771,223
31,Chr1,16483634,16483719,16483676,85
31,Chr1,19255566,19256259,19255912,693
31,Chr3,17099809,17100047,17099928,238
31,Chr4,720418,721033,720726,615
31,Chr4,12211626,12212056,12211841,430
31,Chr5,14719361,14720271,14719816,910
32,Chr1,7921420,7923672,7922546,2252
32,Chr2,6512263,6513093,6512678,830
32,Chr3,2929759,2930606,2930183,847
32,Chr3,11211995,11212816,11212405,821
32,Chr4,5370187,5370295,5370241,108
32,Chr4,8395724,8396655,8396190,931
32,Chr5,3455342,3455786,3455564,444
32,Chr5,5025433,5026140,5025787,707
32,Chr5,21386243,21386538,21386391,295
33,Chr1,12295589,12295649,12295619,60
33,Chr1,19894788,19894935,19894862,147
33,Chr2,493537,493650,493593,113
33,Chr2,9322577,9322638,9322607,61
33,Chr3,9464414,9465004,9464709,590
33,Chr3,10590698,10590765,10590732,67
33,Chr5,10614811,10614893,10614852,82
33,Chr5,21627363,21628457,21627910,1094
34,Chr1,13145892,13146722,13146307,830
34,Chr2,16031140,16031827,16031484,687
34,Chr3,6902939,6903032,6902985,93
34,Chr3,18830000,18830314,18830157,314
34,Chr4,5425097,5425596,5425347,499
34,Chr4,9028246,9028626,9028436,380
34,Chr5,8768366,8768516,8768441,150
34,Chr5,10860258,10860398,10860328,140
34,Chr5,22506537,22506975,22506756,438
35,Chr1,571284,571420,571352,136
35,Chr1,16808147,16808326,16808237,179
35,Chr4,13905207,13908827,13907017,3620
35,Chr5,15796320,15796393,15796356,73
36,Chr2,6148521,6164142,6156331,15621
36,Chr2,10299028,10299805,10299416,777
36,Chr3,267170,267722,267446,552
36,Chr3,11289200,11289881,11289540,681
36,Chr3,12452789,12452913,12452851,124
36,Chr3,17125978,17126027,17126002,49
36,Chr4,11643684,11645076,11644380,1392
36,Chr4,15487754,15488037,15487896,283
36,Chr5,14225486,14226353,14225920,867
37,Chr1,6545654,6545939,6545796,285
37,Chr1,17062820,17063255,17063038,435
37,Chr1,27753535,27754275,27753905,740
37,Chr2,101579,102250,101915,671
37,Chr2,2269145,2269335,2269240,190
37,Chr2,8105171,8140037,8122604,34866
37,Chr4,73796,73968,73882,172
37,Chr4,6215637,6215819,6215728,182
37,Chr4,16197520,16198064,16197792,544
37,Chr5,1608221,1608608,1608415,387
37,Chr5,24510184,24510298,24510241,114
38,Chr1,10043777,10043996,10043887,219
38,Chr1,10547814,10548658,10548236,844
38,Chr2,4946866,4946890,4946878,24
38,Chr3,11139185,11139376,11139281,191
38,Chr4,5651177,5660121,5655649,8944
38,Chr4,7764682,7765140,7764911,458
38,Chr5,10134558,10134612,10134585,54
39,Chr1,11281671,11281768,11281719,97
39,Chr1,15927552,15928265,15927908,713
39,Chr2,15589759,15590220,15589989,461
39,Chr3,19578436,19579205,19578820,769
39,Chr4,849751,850385,850068,634
39,Chr4,5369154,5370187,5369670,1033
40,Chr3,11510092,11510145,11510118,53
40,Chr3,20841770,20842478,20842124,708
40,Chr5,9518242,9518692,9518467,450
40,Chr5,10277556,10277565,10277560,9
41,Chr1,1495110,1495888,1495499,778
41,Chr1,20402904,20403574,20403239,670
41,Chr2,6361805,6361884,6361845,79
41,Chr3,20758800,20759209,20759004,409
41,Chr5,1762191,1762321,1762256,130
41,Chr5,16935210,16935517,16935364,307
42,Chr1,16774027,16774346,16774187,319
42,Chr2,14118320,14119372,14118846,1052
42,Chr3,8285372,8286460,8285916,1088
42,Chr3,16893949,16893961,16893955,12
42,Chr3,18249086,18249153,18249120,67
43,Chr1,4870313,4871395,4870854,1082
43,Chr1,24515094,24516237,24515666,1143
43,Chr2,1862055,1867137,1864596,5082
43,Chr4,280085,280112,280099,27
43,Chr4,5386999,5387112,5387055,113
43,Chr4,17808838,17814773,17811806,5935
43,Chr5,3141097,3141165,3141131,68
43,Chr5,22359892,22360024,22359958,132
44,Chr1,2430194,2430984,2430589,790
44,Chr2,10144372,10144534,10144453,162
44,Chr3,10618557,10618770,10618663,213
44,Chr4,11732446,11732583,11732514,137
44,Chr5,9067537,9068197,9067867,660
45,Chr2,8133663,8140037,8136850,6374
45,Chr2,16071130,16071783,16071456,653
45,Chr4,566901,567074,566987,173
45,Chr4,5243476,5244091,5243784,615
45,Chr5,8217236,8217272,8217254,36
46,Chr1,10970101,10970386,10970243,285
46,Chr3,16920949,16921241,16921095,292
46,Chr4,753823,755676,754749,1853
46,Chr4,14504377,14505654,14505015,1277
46,Chr5,10690411,10690518,10690465,107
47,Chr1,12495476,12495781,12495628,305
47,Chr1,16132256,16132382,16132319,126
47,Chr1,19082076,19082135,19082106,59
47,Chr2,391724,393300,392512,1576
47,Chr2,12635190,12636194,12635692,1004
47,Chr4,5640254,5640520,5640387,266
47,Chr4,10763842,10764411,10764126,569
47,Chr5,10373696,10378246,10375971,4550
47,Chr5,13891576,13891936,13891756,360
47,Chr5,18689166,18689365,18689266,199
48,Chr1,13077492,13078838,13078165,1346
48,Chr1,16273662,16273723,16273692,61
48,Chr2,7712339,7712619,7712479,280
48,Chr2,16891586,16892336,16891961,750
48,Chr4,492691,493587,493139,896
48,Chr4,6995269,6995966,6995617,697
48,Chr5,284520,284679,284600,159
48,Chr5,14526261,14526623,14526442,362
49,Chr2,16608037,16608886,16608461,849
49,Chr3,4462850,4463119,4462984,269
49,Chr3,5424448,5425966,5425207,1518
49,Chr3,16464899,16466237,16465568,1338
49,Chr4,11178053,11178577,11178315,524
49,Chr5,26281635,26281700,26281667,65
50,Chr1,24800626,24801166,24800896,540
50,Chr2,13001827,13002429,13002128,602
50,Chr3,13484227,13484728,13484477,501
50,Chr4,71707,72008,71857,301
50,Chr4,6284028,6284765,6284396,737
50,Chr4,13062136,13062662,13062399,526
50,Chr5,10296719,10297103,10296911,384
51,Chr1,8302939,8303694,8303317,755
51,Chr1,11093853,11094815,11094334,962
51,Chr2,8780471,8780942,8780707,471
51,Chr2,11115293,11116004,11115649,711
51,Chr3,9682590,9682750,9682670,160
51,Chr3,21995730,21995943,21995836,213
51,Chr5,9209369,9209651,9209510,282
52,Chr1,17224184,17224660,17224422,476
52,Chr1,22856373,22856496,22856435,123
52,Chr2,11381692,11381984,11381838,292
52,Chr4,5158372,5158830,5158601,458
52,Chr4,6794205,6794524,6794365,319
52,Chr5,7219913,7220170,7220041,257
52,Chr5,15104230,15104257,15104244,27
52,Chr5,26349649,26350108,26349879,459
53,Chr1,3296696,3296840,3296768,144
53,Chr1,16150583,16150719,16150651,136
53,Chr2,15961789,15962280,15962035,491
53,Chr3,21746413,21746506,21746459,93
53,Chr4,1436547,1437284,1436915,737
53,Chr4,5457236,5457384,5457310,148
53,Chr5,3747612,3747895,3747754,283
53,Chr5,18763504,18764123,18763814,619
54,Chr1,12229485,12230882,12230183,1397
54,Chr2,641522,641757,641640,235
54,Chr2,5508127,5508268,5508197,141
54,Chr3,16725387,16730110,16727749,4723
54,Chr4,6256117,6256448,6256283,331
55,Chr1,17286412,17287121,17286766,709
55,Chr1,29384987,29385112,29385049,125
55,Chr3,11310968,11311194,11311081,226
55,Chr5,782582,783375,782978,793
55,Chr5,19004040,19004253,19004146,213
56,Chr1,16139508,16139616,16139562,108
56,Chr1,16580678,16581496,16581087,818
56,Chr2,6710907,6711644,6711275,737
56,Chr2,18589678,18591645,18590662,1967
56,Chr3,16558883,16558902,16558893,19
56,Chr4,50404,56895,53650,6491
56,Chr4,7190777,7191572,7191175,795
56,Chr4,17471258,17471914,17471586,656
56,Chr5,18730825,18730852,18730839,27
57,Chr1,15904381,15904610,15904495,229
57,Chr1,16637257,16638120,16637689,863
57,Chr2,336996,338707,337852,1711
57,Chr3,10950491,10950544,10950517,53
57,Chr3,15092780,15093083,15092932,303
57,Chr5,4813760,4815209,4814484,1449
58,Chr1,10145799,10146139,10145969,340
58,Chr2,2242322,2243035,2242678,713
58,Chr3,18790159,18797009,18793584,6850
58,Chr4,5379648,5380541,5380094,893
58,Chr4,17599850,17601372,17600611,1522
58,Chr5,7003091,7004999,7004045,1908
58,Chr5,15621230,15621643,15621436,413
59,Chr1,29444308,29444662,29444485,354
59,Chr2,4523770,4523887,4523828,117
59,Chr3,8561434,8561796,8561615,362
59,Chr3,20692002,20692845,20692424,843
59,Chr4,1399374,1399779,1399576,405
59,Chr4,16895202,16895571,16895386,369
59,Chr4,17534508,17534549,17534528,41
59,Chr5,26117940,26118315,26118128,375
60,Chr1,16132479,16132662,16132571,183
60,Chr1,22891428,22896445,22893936,5017
60,Chr2,10097140,10100005,10098572,2865
60,Chr4,5738920,5739124,5739022,204
60,Chr5,621592,621710,621651,118
60,Chr5,16653962,16654084,16654023,122
61,Chr1,6928974,6930712,6929843,1738
61,Chr1,12236208,12238365,12237286,2157
61,Chr1,17817311,17818396,17817853,1085
61,Chr2,6294298,6299094,6296696,4796
61,Chr3,9581375,9581830,9581603,455
61,Chr3,22857946,22858230,22858088,284
61,Chr4,5366200,5366209,5366204,9
61,Chr4,6064823,6064938,6064881,115
61,Chr5,26215039,26215675,26215357,636
62,Chr1,28352200,28353855,28353028,1655
62,Chr2,6023982,6024050,6024016,68
62,Chr3,15991816,15992714,15992265,898
62,Chr3,17945561,17946476,17946019,915
62,Chr4,7569459,7570039,7569749,580
62,Chr4,14829682,14831689,14830686,2007
62,Chr5,749158,749606,749382,448
62,Chr5,15726474,15726515,15726494,41
63,Chr1,12064760,12064845,12064802,85
63,Chr1,20021942,20022128,20022035,186
63,Chr2,1869677,1869925,1869801,248
63,Chr2,15420065,15421052,15420559,987
63,Chr3,947345,949727,948536,2382
63,Chr3,8485838,8486002,8485920,164
63,Chr3,16994266,16995352,16994809,1086
63,Chr4,411023,412126,411575,1103
63,Chr4,17820088,17820380,17820234,292
63,Chr5,8712630,8717479,8715054,4849
63,Chr5,9471138,9471752,9471445,614
64,Chr2,1541990,1542263,1542126,273
64,Chr2,8092421,8092960,8092691,539
64,Chr2,18478160,18480167,18479164,2007
64,Chr3,1315263,1315717,1315490,454
64,Chr3,10506244,10506263,10506254,19
64,Chr3,11278568,11279050,11278809,482
64,Chr5,7473432,7473814,7473623,382
65,Chr1,9696311,9697283,9696797,972
65,Chr1,10620148,10621738,10620943,1590
65,Chr1,26612845,26616062,26614453,3217
65,Chr1,29217598,29217780,29217689,182
65,Chr2,7494599,7494877,7494738,278
65,Chr3,18840695,18841588,18841141,893
65,Chr5,8992438,8993152,8992795,714
65,Chr5,14709459,14709626,14709543,167
65,Chr5,25822112,25823545,25822828,1433
66,Chr1,12971670,12971762,12971716,92
66,Chr1,17475569,17476012,17475791,443
66,Chr2,1920020,1920106,1920063,86
66,Chr3,6743959,6745394,6744677,1435
66,Chr3,17083242,17083304,17083273,62
66,Chr4,7490675,7490774,7490725,99
66,Chr5,14224612,14225486,14225049,874
66,Chr5,18380787,18380879,18380833,92
67,Chr1,2439590,2441778,2440684,2188
67,Chr1,7826260,7826668,7826464,408
67,Chr1,26962388,26963189,26962788,801
67,Chr1,29445929,29446065,29445997,136
67,Chr3,4805019,4805225,4805122,206
67,Chr4,9028246,9028626,9028436,380
67,Chr5,17076644,17076770,17076707,126
67,Chr5,18689881,18690249,18690065,368
68,Chr1,22172785,22172956,22172871,171
68,Chr2,2269145,2269335,2269240,190
68,Chr2,17723840,17725175,17724508,1335
68,Chr2,18473881,18477600,18475741,3719
68,Chr3,16832108,16832259,16832184,151
68,Chr4,10939102,10939622,10939362,520
68,Chr5,7722637,7723045,7722841,408
69,Chr1,9100836,9101090,9100963,254
69,Chr1,30340906,30341174,30341040,268
69,Chr2,9838028,9838390,9838209,362
69,Chr3,4043275,4044810,4044043,1535
69,Chr3,18464168,18464572,18464370,404
69,Chr4,4806261,4806357,4806309,96
69,Chr4,5716167,5723568,5719867,7401
69,Chr5,15249032,15249580,15249306,548
70,Chr1,11973179,11974001,11973590,822
70,Chr1,23248391,23250137,23249264,1746
70,Chr2,9523800,9525938,9524869,2138
70,Chr3,6268533,6268794,6268663,261
70,Chr3,10909316,10909775,10909546,459
70,Chr4,10429421,10429535,10429478,114
70,Chr5,9472214,9472352,9472283,138
71,Chr1,13642425,13654427,13648426,12002
71,Chr1,16308380,16308569,16308474,189
71,Chr3,8077198,8077787,8077492,589
71,Chr5,10646637,10646812,10646725,175
71,Chr5,23938008,23938434,23938221,426
72,Chr1,11122643,11122710,11122677,67
72,Chr1,16473766,16474232,16473999,466
72,Chr1,27452388,27454324,27453356,1936
72,Chr2,180140,180481,180310,341
72,Chr2,7181905,7182052,7181979,147
72,Chr3,8110544,8110698,8110621,154
72,Chr4,658667,658722,658695,55
72,Chr4,13510364,13512245,13511304,1881
72,Chr4,15699229,15699306,15699267,77
72,Chr5,13713377,13715137,13714257,1760
72,Chr5,18985916,18987791,18986854,1875
73,Chr1,5164324,5165442,5164883,1118
73,Chr1,16897300,16897570,16897435,270
73,Chr1,25583934,25593882,25588908,9948
73,Chr2,1639584,1639955,1639770,371
73,Chr2,2348583,2348713,2348648,130
73,Chr2,16706103,16709531,16707817,3428
73,Chr3,17081222,17081242,17081232,20
73,Chr4,10883409,10883697,10883553,288
73,Chr4,13673196,13673351,13673274,155
73,Chr5,9866801,9866872,9866837,71
74,Chr1,12915559,12916215,12915887,656
74,Chr1,21605482,21605630,21605556,148
74,Chr1,25881538,25882070,25881804,532
74,Chr2,9976934,9977107,9977020,173
74,Chr3,8036380,8036853,8036616,473
74,Chr3,10401634,10401713,10401674,79
74,Chr3,11137441,11137955,11137698,514
74,Chr4,1243080,1243466,1243273,386
74,Chr4,5150095,5150380,5150237,285
74,Chr5,15840316,15840880,15840598,564
74,Chr5,16963434,16963791,16963612,357
75,Chr1,16441309,16441526,16441417,217
75,Chr2,233250,233918,233584,668
75,Chr2,14481178,14481724,14481451,546
75,Chr3,17101148,17102442,17101795,1294
75,Chr3,21104237,21104562,21104399,325
75,Chr4,130310,130947,130628,637
75,Chr4,914426,914459,914442,33
75,Chr4,10740377,10740710,10740543,333
75,Chr5,17204810,17204843,17204826,33
75,Chr5,19465649,19467009,19466329,1360
76,Chr2,11096359,11096868,11096613,509
76,Chr2,18707596,18707995,18707796,399
76,Chr3,15794898,15795261,15795080,363
76,Chr4,6836105,6837468,6836787,1363
76,Chr4,10894287,10895865,10895076,1578
76,Chr5,8511625,8511971,8511798,346
76,Chr5,13469219,13469501,13469360,282
77,Chr1,16638322,16641291,16639806,2969
77,Chr2,1861252,1862055,1861654,803
77,Chr2,6949037,6949229,6949133,192
77,Chr2,15617817,15619144,15618481,1327
77,Chr3,15972758,15973526,15973142,768
77,Chr4,10649039,10649216,10649127,177
77,Chr4,16506438,16507379,16506908,941
77,Chr5,572318,572518,572418,200
77,Chr5,17549755,17552100,17550927,2345
78,Chr1,9240129,9240814,9240471,685
78,Chr2,4523887,4525145,4524516,1258
78,Chr2,18269068,18270379,18269724,1311
78,Chr3,11101678,11102126,11101902,448
78,Chr3,11296794,11297045,11296920,251
78,Chr5,6348585,6348647,6348616,62
78,Chr5,15487889,15488255,15488072,366
78,Chr5,20748374,20752809,20750592,4435
79,Chr1,9955619,9955661,9955640,42
79,Chr1,12495134,12495476,12495305,342
79,Chr2,6947986,6948404,6948195,418
79,Chr3,17389646,17389719,17389682,73
79,Chr4,11881383,11882624,11882003,1241
79,Chr5,612956,613022,612989,66
79,Chr5,14226353,14226709,14226531,356
79,Chr5,15632129,15632615,15632372,486
80,Chr1,24394523,24395205,24394864,682
80,Chr2,9873790,9874034,9873912,244
80,Chr2,19009776,19010630,19010203,854
80,Chr3,7910922,7911825,7911374,903
80,Chr3,11918950,11919071,11919010,121
80,Chr3,23282659,23283406,23283033,747
80,Chr4,7190777,7190881,7190829,104
80,Chr4,17874586,17874903,17874744,317
80,Chr5,2008142,2008880,2008511,738
80,Chr5,9870701,9871249,9870975,548
81,Chr1,2321858,2324135,2322996,2277
81,Chr1,27173461,27173722,27173591,261
81,Chr2,6898705,6899350,6899027,645
81,Chr2,16554412,16554442,16554427,30
81,Chr4,5300356,5300575,5300466,219
81,Chr5,2191851,2193243,2192547,1392
81,Chr5,22353625,22354813,22354219,1188
82,Chr2,9676301,9676423,9676362,122
82,Chr3,8124296,8125246,8124771,950
82,Chr3,16820056,16820681,16820368,625
82,Chr5,22884261,22884679,22884470,418
83,Chr1,16738147,16738479,16738313,332
83,Chr2,9516312,9518183,9517248,1871
83,Chr3,10804927,10805291,10805109,364
83,Chr4,641363,642221,641792,858
83,Chr4,10948566,10948761,10948664,195
83,Chr5,19754,23126,21440,3372
83,Chr5,13558848,13559244,13559046,396
83,Chr5,22661746,22661937,22661842,191
84,Chr1,16152247,16153099,16152673,852
84,Chr1,18760015,18760286,18760151,271
84,Chr2,642449,642617,642533,168
84,Chr2,5937573,5938305,5937939,732
84,Chr2,12636194,12637338,12636766,1144
84,Chr3,10111440,10111540,10111490,100
84,Chr3,10650433,10650612,10650523,179
84,Chr5,15490052,15490100,15490076,48
85,Chr1,13454946,13456051,13455498,1105
85,Chr1,24807452,24808190,24807821,738
85,Chr3,10094950,10095157,10095054,207
85,Chr4,6209572,6209747,6209660,175
85,Chr4,11602800,11602911,11602856,111
85,Chr5,286921,290125,288523,3204
85,Chr5,9076436,9076686,9076561,250
85,Chr5,10496149,10496513,10496331,364
85,Chr5,23829238,23830079,23829658,841
86,Chr2,9563936,9564281,9564108,345
86,Chr4,12216535,12218486,12217511,1951
86,Chr5,10652457,10652778,10652617,321
86,Chr5,20220890,20222078,20221484,1188
87,Chr1,7763014,7765037,7764026,2023
87,Chr1,13142745,13143966,13143355,1221
87,Chr3,16570506,16570673,16570590,167
87,Chr3,23297931,23298358,23298145,427
87,Chr4,6237839,6239947,6238893,2108
87,Chr5,14302332,14302404,14302368,72
87,Chr5,21428828,21428967,21428898,139
88,Chr1,3408173,3440720,3424447,32547
88,Chr1,8727869,8727958,8727913,89
88,Chr2,16492401,16494468,16493435,2067
88,Chr3,9605952,9605969,9605960,17
88,Chr3,19497880,19497925,19497902,45
88,Chr5,21126754,21127924,21127339,1170
89,Chr1,15981593,15981615,15981604,22
89,Chr1,29646369,29648061,29647215,1692
89,Chr2,1275028,1275470,1275249,442
89,Chr2,18494403,18495032,18494717,629
89,Chr3,3057122,3058677,3057900,1555
89,Chr3,12662840,12667008,12664924,4168
89,Chr3,15973550,15974366,15973958,816
89,Chr4,6430790,6432688,6431739,1898
89,Chr5,2078797,2079204,2079001,407
89,Chr5,7524260,7525118,7524689,858
90,Chr1,11819706,11821919,11820812,2213
90,Chr1,18918968,18919175,18919072,207
90,Chr1,23871714,23872056,23871885,342
90,Chr2,18343831,18343884,18343857,53
90,Chr3,2040731,2042383,2041557,1652
90,Chr3,16458498,16458732,16458615,234
90,Chr4,11441782,11442054,11441918,272
90,Chr4,12696335,12697546,12696941,1211
90,Chr4,17722439,17725229,17723834,2790
90,Chr5,2131178,2131463,2131320,285
91,Chr1,5663936,5664090,5664013,154
91,Chr3,22740079,22740342,22740211,263
91,Chr4,119280,119731,119506,451
91,Chr5,9716705,9716901,9716803,196
91,Chr5,14968173,14968862,14968517,689
91,Chr5,25973880,25974625,25974252,745
92,Chr1,12956588,12956594,12956591,6
92,Chr1,24406570,24406742,24406656,172
