lib	chr	start	end	gt
results/06_tiger/lib24_MappedOn_tair10	1	560551	10327018	CL
results/06_tiger/lib24_MappedOn_tair10	1	10327450	17286412	CC
results/06_tiger/lib28_MappedOn_tair10	3	8608212	9335488	LL
results/06_tiger/lib28_MappedOn_tair10	3	9336490	22601109	CL
results/06_tiger/lib28_MappedOn_tair10	3	22601314	23459830	LL
results/06_tiger/lib29_MappedOn_tair10	3	20734967	21677904	LL
results/06_tiger/lib29_MappedOn_tair10	3	21681549	22324128	CL
results/06_tiger/lib29_MappedOn_tair10	3	22331817	23459830	LL
results/06_tiger/lib29_MappedOn_tair10	4	926271	5786332	LL
results/06_tiger/lib29_MappedOn_tair10	4	5789442	13535515	CL
results/06_tiger/lib29_MappedOn_tair10	4	13546672	15074986	LL
results/06_tiger/lib3_MappedOn_tair10	5	1	10933722	CC
results/06_tiger/lib3_MappedOn_tair10	5	10933811	19685859	CL
results/06_tiger/lib3_MappedOn_tair10	5	19685939	26975502	CC
results/06_tiger/lib32_MappedOn_tair10	1	1	11971670	CC
results/06_tiger/lib32_MappedOn_tair10	1	11973114	24833907	CL
results/06_tiger/lib32_MappedOn_tair10	1	24833983	26469475	CC
results/06_tiger/lib32_MappedOn_tair10	5	1	2061435	CC
results/06_tiger/lib32_MappedOn_tair10	5	2062433	10484502	CL
results/06_tiger/lib32_MappedOn_tair10	5	10484925	26975502	CC
results/06_tiger/lib33_MappedOn_tair10	1	1	294969	CC
results/06_tiger/lib33_MappedOn_tair10	1	301465	16232309	CL
results/06_tiger/lib33_MappedOn_tair10	1	16232882	30427671	CC
results/06_tiger/lib35_MappedOn_tair10	5	1	281697	CC
results/06_tiger/lib35_MappedOn_tair10	5	281981	10261309	CL
results/06_tiger/lib35_MappedOn_tair10	5	10261698	19821485	CC
results/06_tiger/lib40_MappedOn_tair10	3	1	11107805	CC
results/06_tiger/lib40_MappedOn_tair10	3	11108169	16775260	CL
results/06_tiger/lib40_MappedOn_tair10	3	16775458	23459830	CC
results/06_tiger/lib42_MappedOn_tair10	1	4366010	8198240	CC
results/06_tiger/lib42_MappedOn_tair10	1	8199854	26474905	CL
results/06_tiger/lib42_MappedOn_tair10	1	26475294	30427671	CC
results/06_tiger/lib42_MappedOn_tair10	3	1	5336191	CC
results/06_tiger/lib42_MappedOn_tair10	3	5336435	21010268	CL
results/06_tiger/lib42_MappedOn_tair10	3	21011977	23459830	CC
results/06_tiger/lib43_MappedOn_tair10	3	1	7798331	LL
results/06_tiger/lib43_MappedOn_tair10	3	7799172	23093102	CL
results/06_tiger/lib43_MappedOn_tair10	3	23093444	23459830	LL
results/06_tiger/lib46_MappedOn_tair10	1	7674749	10666166	CC
results/06_tiger/lib46_MappedOn_tair10	1	10666254	11818812	CL
results/06_tiger/lib46_MappedOn_tair10	1	11819706	26647032	CC
results/06_tiger/lib49_MappedOn_tair10	1	1	3758619	LL
results/06_tiger/lib49_MappedOn_tair10	1	3758685	5836957	CL
results/06_tiger/lib49_MappedOn_tair10	1	5837376	18030416	LL
results/06_tiger/lib49_MappedOn_tair10	5	1	8282242	LL
results/06_tiger/lib49_MappedOn_tair10	5	8282497	9431062	CL
results/06_tiger/lib49_MappedOn_tair10	5	9432252	26975502	LL
results/06_tiger/lib50_MappedOn_tair10	5	1	6682252	CC
results/06_tiger/lib50_MappedOn_tair10	5	6684950	17731891	CL
results/06_tiger/lib50_MappedOn_tair10	5	17732190	20274841	CC
results/06_tiger/lib51_MappedOn_tair10	5	5223875	8599689	LL
results/06_tiger/lib51_MappedOn_tair10	5	8599943	21299656	CL
results/06_tiger/lib51_MappedOn_tair10	5	21299920	26975502	LL
results/06_tiger/lib53_MappedOn_tair10	3	1	22333644	LL
results/06_tiger/lib53_MappedOn_tair10	3	22334881	22762418	CL
results/06_tiger/lib53_MappedOn_tair10	3	22763259	23459830	LL
results/06_tiger/lib56_MappedOn_tair10	1	1748919	4186823	CC
results/06_tiger/lib56_MappedOn_tair10	1	4187986	24551881	CL
results/06_tiger/lib56_MappedOn_tair10	1	24552092	30427671	CC
results/06_tiger/lib57_MappedOn_tair10	2	1	869793	LL
results/06_tiger/lib57_MappedOn_tair10	2	870799	15692634	CL
results/06_tiger/lib57_MappedOn_tair10	2	15694269	19698289	LL
results/06_tiger/lib6_MappedOn_tair10	2	1	258703	CC
results/06_tiger/lib6_MappedOn_tair10	2	258945	14490638	CL
results/06_tiger/lib6_MappedOn_tair10	2	14491226	19698289	CC
results/06_tiger/lib60_MappedOn_tair10	1	1	3080164	LL
results/06_tiger/lib60_MappedOn_tair10	1	3080372	11770136	CL
results/06_tiger/lib60_MappedOn_tair10	1	11770206	24711347	LL
results/06_tiger/lib60_MappedOn_tair10	3	1	4054262	LL
results/06_tiger/lib60_MappedOn_tair10	3	4054367	21061195	CL
results/06_tiger/lib60_MappedOn_tair10	3	21061264	23459830	LL
results/06_tiger/lib60_MappedOn_tair10	4	1	1533888	CC
results/06_tiger/lib60_MappedOn_tair10	4	1534345	12148082	CL
results/06_tiger/lib60_MappedOn_tair10	4	12148857	18585056	CC
results/06_tiger/lib60_MappedOn_tair10	5	1	20277452	CC
results/06_tiger/lib60_MappedOn_tair10	5	20278100	23796328	CL
results/06_tiger/lib60_MappedOn_tair10	5	23796458	26975502	CC
results/06_tiger/lib61_MappedOn_tair10	1	1	4289556	CC
results/06_tiger/lib61_MappedOn_tair10	1	4290013	11819706	CL
results/06_tiger/lib61_MappedOn_tair10	1	11821919	30427671	CC
results/06_tiger/lib62_MappedOn_tair10	1	1	7742966	LL
results/06_tiger/lib62_MappedOn_tair10	1	7743220	24773841	CL
results/06_tiger/lib62_MappedOn_tair10	1	24774867	30427671	LL
results/06_tiger/lib64_MappedOn_tair10	1	11676640	19472231	CC
results/06_tiger/lib64_MappedOn_tair10	1	19472770	24840925	CL
results/06_tiger/lib64_MappedOn_tair10	1	24843271	28732706	CC
results/06_tiger/lib66_MappedOn_tair10	4	1	6112892	CC
results/06_tiger/lib66_MappedOn_tair10	4	6112945	15861705	CL
results/06_tiger/lib66_MappedOn_tair10	4	15862088	18585056	CC
results/06_tiger/lib66_MappedOn_tair10	5	1	9852257	LL
results/06_tiger/lib66_MappedOn_tair10	5	9852480	15010528	CL
results/06_tiger/lib66_MappedOn_tair10	5	15010868	24376196	LL
results/06_tiger/lib66_MappedOn_tair10	5	24376562	26491269	CL
results/06_tiger/lib66_MappedOn_tair10	5	26492086	26975502	LL
results/06_tiger/lib7_MappedOn_tair10	4	1	5156959	CC
results/06_tiger/lib7_MappedOn_tair10	4	5157097	17305959	CL
results/06_tiger/lib7_MappedOn_tair10	4	17309247	18585056	CC
results/06_tiger/lib73_MappedOn_tair10	1	10370183	16560646	LL
results/06_tiger/lib73_MappedOn_tair10	1	16560678	26437292	CL
results/06_tiger/lib73_MappedOn_tair10	1	26439448	30427671	LL
results/06_tiger/lib73_MappedOn_tair10	3	9779901	19672869	CC
results/06_tiger/lib73_MappedOn_tair10	3	19673898	22743110	CL
results/06_tiger/lib73_MappedOn_tair10	3	22743465	23459830	CC
results/06_tiger/lib73_MappedOn_tair10	4	1	5425097	LL
results/06_tiger/lib73_MappedOn_tair10	4	5425158	18071235	CL
results/06_tiger/lib73_MappedOn_tair10	4	18071780	18585056	LL
results/06_tiger/lib74_MappedOn_tair10	1	9651708	19870787	CC
results/06_tiger/lib74_MappedOn_tair10	1	19871338	27173722	CL
results/06_tiger/lib74_MappedOn_tair10	1	27174726	30427671	CC
results/06_tiger/lib74_MappedOn_tair10	5	1	749606	LL
results/06_tiger/lib74_MappedOn_tair10	5	749962	15796320	CL
results/06_tiger/lib74_MappedOn_tair10	5	15796393	21557691	LL
results/06_tiger/lib75_MappedOn_tair10	5	1	1044585	LL
results/06_tiger/lib75_MappedOn_tair10	5	1045254	14853026	CL
results/06_tiger/lib75_MappedOn_tair10	5	14853080	26975502	LL
results/06_tiger/lib77_MappedOn_tair10	1	1	17634127	CC
results/06_tiger/lib77_MappedOn_tair10	1	17634721	25699716	CL
results/06_tiger/lib77_MappedOn_tair10	1	25700182	30427671	CC
results/06_tiger/lib8_MappedOn_tair10	3	1	7864457	LL
results/06_tiger/lib8_MappedOn_tair10	3	7866053	18510482	CL
results/06_tiger/lib8_MappedOn_tair10	3	18511171	23459830	LL
results/06_tiger/lib82_MappedOn_tair10	4	1	956389	LL
results/06_tiger/lib82_MappedOn_tair10	4	957416	17514755	CL
results/06_tiger/lib82_MappedOn_tair10	4	17514782	18585056	LL
results/06_tiger/lib86_MappedOn_tair10	4	8806289	16807855	CC
results/06_tiger/lib86_MappedOn_tair10	4	16811704	17952600	CL
results/06_tiger/lib86_MappedOn_tair10	4	17954424	18585056	CC
results/06_tiger/lib87_MappedOn_tair10	1	1	16128615	LL
results/06_tiger/lib87_MappedOn_tair10	1	16128619	26748753	CL
results/06_tiger/lib87_MappedOn_tair10	1	26756530	29810032	LL
results/06_tiger/lib88_MappedOn_tair10	5	1	320018	LL
results/06_tiger/lib88_MappedOn_tair10	5	320397	15487889	CL
results/06_tiger/lib88_MappedOn_tair10	5	15488255	26975502	LL
results/06_tiger/lib89_MappedOn_tair10	1	1	11282167	LL
results/06_tiger/lib89_MappedOn_tair10	1	11282207	28377583	CL
results/06_tiger/lib89_MappedOn_tair10	1	28377703	30427671	LL
results/06_tiger/lib9_MappedOn_tair10	5	1	747633	LL
results/06_tiger/lib9_MappedOn_tair10	5	748751	18611030	CL
results/06_tiger/lib9_MappedOn_tair10	5	18611214	26975502	LL
results/06_tiger/lib95_MappedOn_tair10	3	1	5001707	LL
results/06_tiger/lib95_MappedOn_tair10	3	5002150	18114719	CL
results/06_tiger/lib95_MappedOn_tair10	3	18115010	23459830	LL
