lib	chr	start	end	gt
results/06_tiger/lib6_MappedOn_tair10	1	25339085	30427671	CC
results/06_tiger/lib62_MappedOn_tair10	1	468404	6314937	CC
results/06_tiger/lib62_MappedOn_tair10	1	6315038	13046106	CL
results/06_tiger/lib62_MappedOn_tair10	1	13046237	26666512	CC
results/06_tiger/lib62_MappedOn_tair10	5	1	7755311	CC
results/06_tiger/lib62_MappedOn_tair10	5	7755683	20530830	CL
results/06_tiger/lib62_MappedOn_tair10	5	20531451	26975502	CC
results/06_tiger/lib63_MappedOn_tair10	1	6064822	16716400	CC
results/06_tiger/lib63_MappedOn_tair10	1	16717468	27981096	CL
results/06_tiger/lib63_MappedOn_tair10	1	27981591	30427671	CC
results/06_tiger/lib63_MappedOn_tair10	5	1	680856	LL
results/06_tiger/lib63_MappedOn_tair10	5	680947	15983919	CL
results/06_tiger/lib63_MappedOn_tair10	5	15984304	22691301	LL
results/06_tiger/lib65_MappedOn_tair10	1	1	10893900	CC
results/06_tiger/lib65_MappedOn_tair10	1	10895213	17465653	CL
results/06_tiger/lib65_MappedOn_tair10	1	17465751	19515616	CC
results/06_tiger/lib67_MappedOn_tair10	1	1	10055273	LL
results/06_tiger/lib67_MappedOn_tair10	1	10055300	29384374	CL
results/06_tiger/lib67_MappedOn_tair10	1	29384726	30427671	LL
results/06_tiger/lib7_MappedOn_tair10	5	5163454	8597825	CC
results/06_tiger/lib7_MappedOn_tair10	5	8598053	26668585	CL
results/06_tiger/lib7_MappedOn_tair10	5	26668988	26975502	CC
results/06_tiger/lib71_MappedOn_tair10	3	1	3054448	CC
results/06_tiger/lib71_MappedOn_tair10	3	3054814	22918218	CL
results/06_tiger/lib71_MappedOn_tair10	3	22920458	23459830	CC
results/06_tiger/lib71_MappedOn_tair10	5	1	2108710	CC
results/06_tiger/lib71_MappedOn_tair10	5	2109713	15427684	CL
results/06_tiger/lib71_MappedOn_tair10	5	15427717	21424336	CC
results/06_tiger/lib72_MappedOn_tair10	2	1	6686144	LL
results/06_tiger/lib72_MappedOn_tair10	2	6686374	17741640	CL
results/06_tiger/lib72_MappedOn_tair10	2	17742758	19698289	LL
results/06_tiger/lib77_MappedOn_tair10	1	1	9359669	LL
results/06_tiger/lib77_MappedOn_tair10	1	9362306	28354028	CL
results/06_tiger/lib77_MappedOn_tair10	1	28355801	30427671	LL
results/06_tiger/lib79_MappedOn_tair10	1	1	16899731	LL
results/06_tiger/lib79_MappedOn_tair10	1	16900334	24891854	CL
results/06_tiger/lib79_MappedOn_tair10	1	24894096	30427671	LL
results/06_tiger/lib8_MappedOn_tair10	1	7690180	16641167	CC
results/06_tiger/lib8_MappedOn_tair10	1	16641291	26683515	CL
results/06_tiger/lib8_MappedOn_tair10	1	26683729	30427671	CC
results/06_tiger/lib80_MappedOn_tair10	4	122528	1517234	LL
results/06_tiger/lib80_MappedOn_tair10	4	1517513	17353680	CL
results/06_tiger/lib80_MappedOn_tair10	4	17357787	18585056	LL
results/06_tiger/lib83_MappedOn_tair10	5	13644808	18929687	CC
results/06_tiger/lib83_MappedOn_tair10	5	18929808	24952831	CL
results/06_tiger/lib83_MappedOn_tair10	5	24954450	26975502	CC
results/06_tiger/lib84_MappedOn_tair10	2	472357	6226150	CC
results/06_tiger/lib84_MappedOn_tair10	2	6226552	15940713	CL
results/06_tiger/lib84_MappedOn_tair10	2	15946197	19698289	CC
results/06_tiger/lib89_MappedOn_tair10	1	19283633	27057077	CC
results/06_tiger/lib89_MappedOn_tair10	1	27057533	29694922	CL
results/06_tiger/lib89_MappedOn_tair10	1	29695728	30427671	CC
results/06_tiger/lib90_MappedOn_tair10	1	1	13404050	LL
results/06_tiger/lib90_MappedOn_tair10	1	13404085	26331884	CL
results/06_tiger/lib90_MappedOn_tair10	1	26333652	30427671	LL
results/06_tiger/lib91_MappedOn_tair10	2	5507934	6277163	CC
results/06_tiger/lib91_MappedOn_tair10	2	6277288	12947325	CL
results/06_tiger/lib91_MappedOn_tair10	2	12947652	19698289	CC
results/06_tiger/lib91_MappedOn_tair10	3	3411012	6333604	CC
results/06_tiger/lib91_MappedOn_tair10	3	6334007	18209978	CL
results/06_tiger/lib91_MappedOn_tair10	3	18211293	23459830	CC
results/06_tiger/lib91_MappedOn_tair10	5	1	10933546	CC
results/06_tiger/lib91_MappedOn_tair10	5	10933689	24740097	CL
results/06_tiger/lib91_MappedOn_tair10	5	24740543	26975502	CC
results/06_tiger/lib93_MappedOn_tair10	2	1	397738	CC
results/06_tiger/lib93_MappedOn_tair10	2	398681	18274100	CL
results/06_tiger/lib93_MappedOn_tair10	2	18274457	19698289	CC
results/06_tiger/lib93_MappedOn_tair10	5	1	1167561	CC
results/06_tiger/lib93_MappedOn_tair10	5	1168669	15707346	CL
results/06_tiger/lib93_MappedOn_tair10	5	15708423	26975502	CC
results/06_tiger/lib94_MappedOn_tair10	1	1	8585089	CC
results/06_tiger/lib94_MappedOn_tair10	1	8585668	13142745	CL
results/06_tiger/lib94_MappedOn_tair10	1	13143966	24323996	CC
results/06_tiger/lib95_MappedOn_tair10	4	1	13470268	LL
results/06_tiger/lib95_MappedOn_tair10	4	13471729	15593956	CL
results/06_tiger/lib95_MappedOn_tair10	4	15594146	16313091	LL
