lib	chr	start	end	cos	width
127	1	549671	560551	555111	10880
127	1	16268409	16268499	16268454	90
131	1	12260047	12260270	12260159	223
131	1	24766721	24767033	24766877	312
134	1	4859205	4863468	4861337	4263
134	1	7742066	7742360	7742213	294
137	5	1001486	1002253	1001870	767
137	5	14727142	14727549	14727346	407
141	5	1931055	1932094	1931575	1039
141	5	16385625	16387206	16386415	1581
145	5	10529904	10530096	10530000	192
145	5	13879132	13879228	13879180	96
150	1	10146795	10146947	10146871	152
150	1	26683938	26684487	26684212	549
151	1	7783199	7783521	7783360	322
151	1	22939827	22940028	22939927	201
151	2	1497977	1498044	1498011	67
151	2	12279753	12280280	12280017	527
153	1	7723248	7723697	7723472	449
153	1	24459840	24461010	24460425	1170
159	1	678747	678934	678841	187
159	1	18030871	18031216	18031043	345
162	2	374126	375007	374566	881
162	2	15870448	15870859	15870654	411
162	5	8846751	8848670	8847711	1919
162	5	20564207	20630806	20597507	66599
163	1	12516119	12516122	12516121	3
163	1	28599734	28600721	28600228	987
165	1	3890857	3891139	3890998	282
165	1	16921749	16922407	16922078	658
166	1	12940425	12940937	12940681	512
166	1	17133674	17134362	17134018	688
167	5	594325	594373	594349	48
167	5	22689938	22690033	22689986	95
168	2	2023202	2023986	2023594	784
168	2	15728728	15729865	15729296	1137
171	2	2890526	2890823	2890674	297
171	2	18721996	18724754	18723375	2758
173	2	345069	345088	345079	19
173	2	16198465	16200123	16199294	1658
176	4	1021552	1021755	1021654	203
176	4	11879313	11879510	11879411	197
180	2	15779739	15779894	15779817	155
180	2	19582892	19583487	19583190	595
186	2	2256804	2258623	2257714	1819
186	2	12771139	12771680	12771409	541
189	1	11475604	11475673	11475638	69
189	1	29747144	29747345	29747244	201
192	5	14825786	14825904	14825845	118
192	5	22709150	22713072	22711111	3922
194	2	2389714	2411288	2400501	21574
194	2	13046534	13047447	13046990	913
194	5	9966676	9967257	9966966	581
194	5	23943265	23944136	23943701	871
198	1	2209436	2211127	2210282	1691
198	1	10613319	10613487	10613403	168
199	5	8676685	8677442	8677063	757
199	5	10611796	10612053	10611924	257
204	2	10908701	10908881	10908791	180
204	2	19360041	19361303	19360672	1262
206	1	9608475	9608626	9608551	151
206	1	22979408	22979870	22979639	462
206	3	7992319	7992515	7992417	196
206	3	10739224	10739540	10739382	316
206	5	16198882	16198951	16198916	69
206	5	26974552	26974654	26974603	102
208	3	15604975	15605164	15605069	189
208	3	21836105	21836347	21836226	242
210	5	668817	669604	669211	787
210	5	14529776	14530678	14530227	902
213	2	971301	972306	971803	1005
213	2	10584327	10584400	10584363	73
214	1	9775161	9776148	9775655	987
214	1	25287151	25287329	25287240	178
216	1	9953274	9954455	9953864	1181
216	1	25429188	25429319	25429254	131
216	5	8402817	8402970	8402893	153
216	5	18800097	18800570	18800333	473
219	5	1089680	1089901	1089790	221
219	5	26233847	26233941	26233894	94
222	5	14023496	14024129	14023812	633
222	5	22177888	22177931	22177910	43
223	1	728904	728931	728918	27
223	1	8473927	8474049	8473988	122
223	1	11576634	11577132	11576883	498
223	1	13317588	13317896	13317742	308
225	1	1120669	1121219	1120944	550
225	1	26678726	26679121	26678924	395
225	4	12219786	12219870	12219828	84
225	4	17398129	17398345	17398237	216
227	1	9973305	9973566	9973435	261
227	1	26716520	26716550	26716535	30
238	1	7845062	7845304	7845183	242
238	1	17124563	17124701	17124632	138
239	1	3105137	3106888	3106013	1751
239	1	11815246	11815778	11815512	532
240	5	1266411	1267120	1266765	709
240	5	22828761	22829025	22828893	264
247	3	9704694	9706187	9705440	1493
247	3	21193317	21193955	21193636	638
251	3	15990069	15990167	15990118	98
251	3	19989622	19991562	19990592	1940
254	1	1550920	1552210	1551565	1290
254	1	18249122	18249162	18249142	40
257	1	4529508	4530451	4529980	943
257	1	12303361	12303719	12303540	358
257	5	14064198	14064292	14064245	94
257	5	25030334	25032814	25031574	2480
264	1	12233379	12233707	12233543	328
264	1	29578939	29579904	29579421	965
266	3	10045918	10046302	10046110	384
266	3	20593237	20593238	20593237	1
266	5	2609253	2610138	2609695	885
266	5	15654490	15654748	15654619	258
269	1	1842417	1843937	1843177	1520
269	1	7349392	7349919	7349656	527
270	1	11781411	11782368	11781889	957
270	1	17101550	17102884	17102217	1334
270	2	7571165	7571188	7571177	23
270	2	15125739	15125984	15125861	245
274	3	1753277	1753832	1753555	555
274	3	16253226	16253243	16253234	17
275	3	1949442	1950701	1950072	1259
275	3	22204311	22204998	22204655	687
276	1	23162227	23162243	23162235	16
276	1	28455290	28455409	28455350	119
281	2	2177366	2181177	2179272	3811
281	2	10574759	10576322	10575541	1563
281	5	7268151	7268977	7268564	826
281	5	18714381	18715390	18714885	1009
283	2	5909366	5909423	5909394	57
283	2	10837241	10837473	10837357	232
283	5	2906942	2910749	2908846	3807
283	5	16594401	16594775	16594588	374
285	3	3313287	3313590	3313439	303
285	3	11907463	11908101	11907782	638
285	5	575995	576184	576089	189
285	5	16594066	16594171	16594118	105
286	1	12936390	12936865	12936628	475
286	1	28586256	28586563	28586410	307
286	2	2323898	2324352	2324125	454
286	2	12243543	12243744	12243643	201
288	1	850465	858097	854281	7632
288	1	20956501	20956890	20956695	389
