lib	chr	start	end	cos	width
13	3	8652722	16308355	12480538	7655633
13	3	16848736	16849062	16848899	326
13	3	22164783	22165307	22165045	524
13	4	744173	745995	745084	1822
13	4	7342147	7342274	7342211	127
13	5	19754	23126	21440	3372
13	5	1536857	1538776	1537817	1919
13	5	5309491	20489496	12899493	15180005
13	5	20943754	20944301	20944028	547
13	5	25199080	25200627	25199854	1547
14	2	7283849	7284313	7284081	464
14	2	7719655	7720078	7719867	423
14	2	10858432	10858811	10858622	379
14	2	11938498	11939797	11939148	1299
14	2	14651006	15082680	14866843	431674
14	2	17365827	17369608	17367717	3781
14	2	18538841	18539861	18539351	1020
14	3	389200	389797	389498	597
14	3	1307188	1307370	1307279	182
14	3	4123260	4124194	4123727	934
14	3	9737226	9737403	9737314	177
14	3	17240075	17240209	17240142	134
14	3	19555252	19557061	19556156	1809
14	4	8397582	8399352	8398467	1770
14	4	9567611	9568339	9567975	728
14	5	6951113	6951857	6951485	744
14	5	19367476	19368236	19367856	760
14	5	19995927	20460871	20228399	464944
14	5	21283829	21284011	21283920	182
14	5	24615071	24615859	24615465	788
15	1	12502802	12502921	12502862	119
15	1	28856206	28859116	28857661	2910
15	2	11756084	11756441	11756262	357
15	2	17003052	17004248	17003650	1196
15	3	1621563	1622545	1622054	982
15	3	16622513	16624353	16623433	1840
15	4	526673	526874	526773	201
15	4	18001566	18002419	18001992	853
16	1	28234654	28238620	28236637	3966
16	1	30037691	30037771	30037731	80
16	3	18992075	18992601	18992338	526
16	3	19595156	19595927	19595542	771
16	5	2464698	2465663	2465180	965
16	5	6337115	6337945	6337530	830
16	5	7003091	20222078	13612585	13218987
16	5	21308388	21309698	21309043	1310
16	5	22813932	22816931	22815432	2999
16	5	25233780	25234489	25234134	709
16	5	26207071	26208591	26207831	1520
17	1	266733	266846	266789	113
17	1	4529000	4529181	4529090	181
17	1	6059360	6061846	6060603	2486
17	1	17916654	17919363	17918008	2709
17	3	3217586	3217974	3217780	388
17	3	3813434	3813760	3813597	326
17	3	7632994	18837460	13235227	11204466
17	3	20136588	20139374	20137981	2786
17	3	20733714	20733742	20733728	28
17	3	21247571	21247821	21247696	250
17	3	23290413	23291586	23290999	1173
18	1	1282224	1282314	1282269	90
18	1	2887072	2888475	2887774	1403
18	1	3507429	3512840	3510135	5411
18	1	18876185	18876220	18876203	35
18	2	13781317	13782937	13782127	1620
18	2	15209628	15210117	15209872	489
18	3	16423031	16428219	16425625	5188
18	3	19215305	19216013	19215659	708
18	4	8970740	8971241	8970990	501
18	4	10597830	10598094	10597962	264
18	5	2068951	2070455	2069703	1504
18	5	3891548	3904231	3897890	12683
18	5	4680023	4680064	4680043	41
18	5	5899879	5900369	5900124	490
18	5	6850833	6852188	6851511	1355
18	5	9837698	9838196	9837947	498
18	5	16203435	16204134	16203785	699
18	5	17741648	17741898	17741773	250
18	5	19143274	19144203	19143738	929
18	5	20939994	20941287	20940640	1293
19	1	1730896	1731568	1731232	672
19	1	8105826	8106156	8105991	330
19	2	11012479	11013424	11012951	945
19	2	11947626	11948272	11947949	646
19	2	12783726	12784025	12783876	299
19	2	15647958	15650096	15649027	2138
20	1	5325156	5325572	5325364	416
20	1	7925420	7929066	7927243	3646
20	1	10721638	18431174	14576406	7709536
20	1	19108370	19109179	19108774	809
20	1	26539325	26539633	26539479	308
20	5	6850833	6852188	6851511	1355
20	5	7884077	7884455	7884266	378
21	1	5289584	5293310	5291447	3726
21	1	7370243	7370436	7370339	193
21	1	9650422	9650898	9650660	476
21	1	10535572	10536895	10536234	1323
21	1	11667833	11669352	11668593	1519
21	1	17826059	17826232	17826145	173
21	2	6959762	6959958	6959860	196
21	2	11295356	11296174	11295765	818
21	2	15158161	15158329	15158245	168
21	2	18344270	18347162	18345716	2892
21	2	19145882	19147905	19146894	2023
21	2	19687774	19689120	19688447	1346
21	3	5060615	5061066	5060841	451
21	3	6179343	6179797	6179570	454
21	5	20471395	20471589	20471492	194
21	5	21355568	21356157	21355862	589
22	1	154679	157407	156043	2728
22	1	1243087	1276616	1259851	33529
22	1	3806736	21359468	12583102	17552732
22	1	28671057	28691629	28681343	20572
22	1	29517670	29519162	29518416	1492
23	3	2889198	2890621	2889910	1423
23	3	5135037	5142262	5138649	7225
23	5	16737756	16738016	16737886	260
23	5	23248305	23255309	23251807	7004
24	1	18956064	18970944	18963504	14880
24	1	25253343	25254725	25254034	1382
24	1	26964865	26965671	26965268	806
24	1	30304689	30305335	30305012	646
24	2	11145166	11146309	11145738	1143
24	2	15764744	15765639	15765192	895
24	3	906854	908004	907429	1150
24	3	2910339	2911506	2910923	1167
24	3	7968786	10249734	9109260	2280948
24	3	18661977	18662233	18662105	256
24	3	19253752	19255707	19254730	1955
24	4	190806	193761	192284	2955
24	4	9944029	9945128	9944579	1099
24	5	2085884	2086692	2086288	808
24	5	2896854	2896988	2896921	134
24	5	3990159	4634542	4312351	644383
24	5	20149381	20186431	20167906	37050
24	5	23165567	23175151	23170359	9584
25	1	9050971	9062110	9056541	11139
25	1	12686193	12687068	12686631	875
25	1	18827149	18827708	18827429	559
25	1	20602978	20605860	20604419	2882
25	2	14006198	14007282	14006740	1084
25	2	18462676	18463587	18463132	911
25	3	4377450	4378346	4377898	896
25	3	8866810	8871215	8869012	4405
25	3	20801587	20802165	20801876	578
25	3	22009541	22012959	22011250	3418
25	5	2033992	2034809	2034400	817
25	5	4216969	4217338	4217153	369
25	5	9722169	9722190	9722179	21
25	5	21435966	21436508	21436237	542
25	5	24753021	24757178	24755099	4157
25	5	25466110	25466850	25466480	740
26	1	797322	810708	804015	13386
26	1	10680501	10680631	10680566	130
27	2	12868351	12869964	12869157	1613
27	2	17925170	17927744	17926457	2574
27	3	6521894	6529843	6525868	7949
27	3	20365650	20367127	20366388	1477
27	4	9134400	9134404	9134402	4
27	4	12965613	12966506	12966059	893
27	5	19647940	19648133	19648036	193
27	5	21226949	21227410	21227179	461
28	1	7175615	7176838	7176227	1223
28	1	11472652	11472778	11472715	126
28	2	8167394	8168512	8167953	1118
28	2	13812911	13818110	13815511	5199
28	2	16318242	16377503	16347872	59261
28	2	19051669	19051923	19051796	254
28	2	19582502	19582660	19582581	158
28	3	549625	554683	552154	5058
28	3	1653409	1654434	1653921	1025
28	3	4721194	4722210	4721702	1016
28	3	7538200	7539400	7538800	1200
28	3	10383897	10384263	10384080	366
28	3	11463658	11465295	11464476	1637
28	3	17513755	17513825	17513790	70
28	3	21492444	21513104	21502774	20660
28	4	12771205	12774893	12773049	3688
28	4	13858064	13859640	13858852	1576
28	5	277368	278353	277860	985
28	5	716439	717534	716987	1095
28	5	2101443	2101465	2101454	22
28	5	2938597	2940277	2939437	1680
28	5	4071991	22326626	13199309	18254635
28	5	24533772	24534724	24534248	952
28	5	25440234	25440631	25440432	397
29	1	612952	614273	613612	1321
29	1	2104746	2105166	2104956	420
29	1	5813067	5814149	5813608	1082
29	1	6224081	6227484	6225783	3403
29	1	7153779	7154314	7154047	535
29	1	13458778	13459102	13458940	324
29	2	5951310	5953482	5952396	2172
29	2	13804439	13804464	13804451	25
29	3	2146221	2147176	2146699	955
29	3	2760734	2761022	2760878	288
29	3	3591390	5165948	4378669	1574558
29	3	6096895	6097310	6097103	415
29	3	8219218	8219385	8219302	167
29	3	17534669	17535928	17535299	1259
29	3	18064520	18064734	18064627	214
29	3	22020697	22020875	22020786	178
29	3	23280828	23280934	23280881	106
29	4	7948693	7948703	7948698	10
29	4	8827988	8831411	8829700	3423
29	5	6950804	6951113	6950958	309
29	5	7976660	7976949	7976804	289
29	5	24389082	24389762	24389422	680
29	5	25940326	25940779	25940552	453
30	1	71348	88300	79824	16952
30	1	6813411	6813996	6813703	585
30	2	9516312	9518183	9517248	1871
30	2	17848787	17849595	17849191	808
30	3	3313590	3334922	3324256	21332
30	3	11523980	11524278	11524129	298
30	5	2522196	2523592	2522894	1396
30	5	3547090	3547564	3547327	474
30	5	4650512	4651560	4651036	1048
30	5	6526430	6527432	6526931	1002
31	1	371972	372675	372324	703
31	1	850465	858097	854281	7632
31	1	1749991	12447500	7098745	10697509
31	1	19822463	19822802	19822633	339
31	1	23804096	23805941	23805018	1845
31	1	26281686	26281860	26281773	174
31	1	28247505	28247579	28247542	74
31	2	5072664	5072777	5072720	113
31	2	6796694	6801370	6799032	4676
31	3	41293	41298	41295	5
31	3	1494685	1495582	1495133	897
31	3	2022335	7035629	4528982	5013294
31	3	19082713	19084363	19083538	1650
31	3	21694192	21702613	21698402	8421
32	3	6841161	6841272	6841217	111
32	3	8497369	8497891	8497630	522
32	3	18645475	18645728	18645601	253
32	3	19625753	19626874	19626313	1121
32	4	9944029	9945128	9944579	1099
32	4	11215039	11216256	11215647	1217
32	5	45012	45111	45062	99
32	5	1160264	1161099	1160682	835
32	5	1707886	8777233	5242560	7069347
32	5	15749648	15750467	15750058	819
32	5	16729582	16732401	16730992	2819
32	5	21717721	21718014	21717867	293
32	5	25147837	25149443	25148640	1606
33	1	968896	971198	970047	2302
33	1	6897344	6898729	6898036	1385
33	1	22932790	22932869	22932830	79
33	1	28327062	28327089	28327076	27
33	2	14852657	14852887	14852772	230
33	2	16982848	16984006	16983427	1158
33	4	5704386	5705252	5704819	866
33	4	13936574	13939714	13938144	3140
34	1	12431148	12433284	12432216	2136
34	1	18920429	19007991	18964210	87562
34	1	20245070	20251024	20248047	5954
34	1	22299503	22302768	22301135	3265
34	2	7636240	7636620	7636430	380
34	2	8681126	8681546	8681336	420
34	2	16322054	16327384	16324719	5330
34	2	19048717	19050712	19049715	1995
34	3	4977922	4977976	4977949	54
34	3	7051506	7052140	7051823	634
34	3	7864457	7866053	7865255	1596
34	3	10412709	10412831	10412770	122
34	3	18757411	18757439	18757425	28
34	3	19928307	19928424	19928365	117
34	4	11583744	11583952	11583848	208
34	4	12396758	12397283	12397020	525
34	4	13663919	13663986	13663953	67
34	4	14330660	14330899	14330780	239
34	5	123516	123542	123529	26
34	5	3123308	3125044	3124176	1736
34	5	5899519	5899759	5899639	240
34	5	10296719	10297103	10296911	384
35	1	10088047	10088672	10088359	625
35	1	17858993	17859206	17859099	213
35	1	19617482	19617698	19617590	216
35	1	28517495	28517948	28517721	453
35	5	314630	315242	314936	612
35	5	5945547	5947689	5946618	2142
36	1	4320145	4322716	4321431	2571
36	1	6499626	6499836	6499731	210
36	1	8294866	8295815	8295340	949
36	1	18801968	18802523	18802246	555
36	1	25863642	25864122	25863882	480
36	1	27403000	27404519	27403760	1519
36	2	14884146	14884716	14884431	570
36	2	17516501	17517658	17517079	1157
36	3	520421	520843	520632	422
36	3	1039620	1047396	1043508	7776
36	3	2751737	2752206	2751971	469
36	3	5480845	5481225	5481035	380
36	3	6800827	6802517	6801672	1690
36	3	19136205	19136540	19136373	335
36	4	8539316	8539384	8539350	68
36	4	10058293	10058777	10058535	484
36	5	5866930	5867199	5867064	269
36	5	17684006	17686833	17685420	2827
37	1	4979083	4980034	4979559	951
37	1	6860919	6862064	6861491	1145
37	1	7777957	7780266	7779111	2309
37	1	12367292	12367589	12367440	297
37	2	1933781	1933862	1933821	81
37	2	9541565	9543440	9542503	1875
37	2	11380199	11381085	11380642	886
37	2	12004160	12005391	12004776	1231
37	3	9218378	9218429	9218404	51
37	3	17223673	17223810	17223741	137
37	3	17859537	17859976	17859757	439
37	3	19481099	19481307	19481203	208
37	4	9874455	9875431	9874943	976
37	4	12786342	12786665	12786504	323
37	5	13884469	13884755	13884612	286
37	5	26873215	26873287	26873251	72
38	1	22218550	22218698	22218624	148
38	1	28157752	28158177	28157964	425
38	2	9525997	9530265	9528131	4268
38	2	12994850	12995384	12995117	534
38	3	1793619	1793677	1793648	58
38	3	5707543	5708997	5708270	1454
38	5	6750333	6751553	6750943	1220
38	5	10264320	10264946	10264633	626
38	5	14064947	14065190	14065069	243
38	5	25085545	25086083	25085814	538
39	1	210850	266254	238552	55404
39	1	2205974	2208201	2207088	2227
39	1	9454815	9456960	9455887	2145
39	1	28760401	28815123	28787762	54722
39	2	11280666	11281086	11280876	420
39	2	15328559	15328622	15328591	63
39	3	10304686	10306909	10305798	2223
39	3	15929639	15930000	15929819	361
39	5	1917646	1917668	1917657	22
39	5	4268971	4270331	4269651	1360
40	1	19007704	19007991	19007848	287
40	1	19908093	19908293	19908193	200
40	5	21645830	21647135	21646482	1305
40	5	25179762	25180290	25180026	528
41	1	20600365	20602113	20601239	1748
41	1	21046632	21052089	21049360	5457
41	3	4673496	4673621	4673558	125
41	3	23126063	23132471	23129267	6408
41	5	21776472	21776670	21776571	198
41	5	23388881	23388986	23388933	105
41	5	25146314	25146430	25146372	116
41	5	26748853	26749055	26748954	202
42	1	25724742	25726065	25725404	1323
42	1	30278172	30278753	30278462	581
42	3	2697544	2698761	2698152	1217
42	3	19553492	19555252	19554372	1760
42	4	1069457	1070636	1070047	1179
42	4	12682341	12685606	12683973	3265
42	5	2960892	2961808	2961350	916
42	5	18638467	18639121	18638794	654
43	1	4246803	4249323	4248063	2520
43	1	6975620	6976899	6976260	1279
43	2	12469846	12471348	12470597	1502
43	2	16700581	16700928	16700755	347
43	3	1837786	1838148	1837967	362
43	3	18801168	18802435	18801802	1267
43	4	17303775	17305959	17304867	2184
43	4	18252525	18253892	18253209	1367
43	5	17990410	17990767	17990588	357
43	5	19172050	19172367	19172208	317
43	5	21751487	21763740	21757613	12253
43	5	23070555	23071640	23071097	1085
43	5	24130710	24132379	24131544	1669
43	5	24621539	24622147	24621843	608
44	1	7674749	7675677	7675213	928
44	1	12053761	12061061	12057411	7300
44	3	4319729	4330506	4325117	10777
44	3	21059701	21059941	21059821	240
44	3	22794359	22794519	22794439	160
44	3	23316584	23317858	23317221	1274
44	5	23708567	23709398	23708983	831
44	5	25891341	25893725	25892533	2384
45	1	3833068	3834348	3833708	1280
45	1	6463142	6463686	6463414	544
45	1	7016862	7017501	7017182	639
45	1	9464066	9467898	9465982	3832
45	1	10575865	10576492	10576179	627
45	1	24149899	24150492	24150195	593
45	2	11580828	11581554	11581191	726
45	2	12236457	12238754	12237605	2297
45	3	6752267	6752717	6752492	450
45	3	7582516	7582931	7582724	415
45	3	9456597	10076024	9766311	619427
45	3	10664085	10664422	10664253	337
45	3	18343175	18343815	18343495	640
45	3	19159879	19162282	19161081	2403
45	3	19776533	19779968	19778251	3435
46	1	20449800	20456719	20453260	6919
46	1	25186252	25186938	25186595	686
46	3	4848787	4849185	4848986	398
46	3	6226190	6226819	6226504	629
46	3	7259730	7263805	7261768	4075
46	3	9591753	9591873	9591813	120
46	4	6841201	6845098	6843149	3897
46	4	8438806	8438956	8438881	150
46	4	11641065	11642402	11641733	1337
46	4	13673351	13674650	13674001	1299
46	5	174865	175908	175387	1043
46	5	2208290	2208704	2208497	414
46	5	3132228	3132450	3132339	222
46	5	5704741	5706453	5705597	1712
47	1	2852039	2857210	2854625	5171
47	1	6623446	6623991	6623718	545
47	2	6801071	6801370	6801221	299
47	2	8429163	8430413	8429788	1250
47	3	7523944	7526831	7525388	2887
47	3	18877176	18878126	18877651	950
47	3	19357130	19364662	19360896	7532
47	3	22498902	22498915	22498908	13
47	4	5709729	5710119	5709924	390
47	4	8493981	8494026	8494003	45
47	5	533716	533787	533752	71
47	5	1740854	1741385	1741120	531
47	5	2873212	2874908	2874060	1696
47	5	3811543	3811618	3811581	75
47	5	6034324	6852188	6443256	817864
47	5	16056696	16056762	16056729	66
47	5	21056128	21056309	21056218	181
47	5	22724170	22728104	22726137	3934
47	5	24252206	24252309	24252258	103
48	1	266733	266846	266789	113
48	1	1893881	1894008	1893945	127
48	1	2390279	9429519	5909899	7039240
48	1	10677698	10677721	10677710	23
48	1	12221225	12221454	12221339	229
48	1	13077389	13077492	13077441	103
48	1	17251903	17252118	17252011	215
48	1	22075921	22076657	22076289	736
48	1	24499035	24499061	24499048	26
48	2	1723725	1725191	1724458	1466
48	2	8133663	8140037	8136850	6374
48	2	9752535	9752795	9752665	260
48	2	10395040	10395198	10395119	158
48	3	3284381	3290911	3287646	6530
48	3	6097310	6098399	6097854	1089
48	3	6567387	6567732	6567559	345
48	3	21654731	21656386	21655559	1655
48	4	7308343	7308349	7308346	6
48	4	8333274	8334971	8334122	1697
49	1	4273900	4275011	4274456	1111
49	1	6960579	6962410	6961495	1831
49	1	9448345	9453140	9450743	4795
49	1	17370594	17371634	17371114	1040
49	2	8453078	8453085	8453082	7
49	2	10083953	10084593	10084273	640
49	3	1032655	1033000	1032827	345
49	3	6085852	6086496	6086174	644
49	3	9710819	9711363	9711091	544
49	3	16219172	16227545	16223358	8373
49	3	17889133	17889326	17889229	193
49	3	19648925	19649140	19649033	215
49	5	7952232	7952770	7952501	538
49	5	23299755	23300068	23299911	313
50	1	1850902	1851288	1851095	386
50	1	4782078	4783252	4782665	1174
50	1	7522673	7660913	7591793	138240
50	1	8177890	8178003	8177946	113
50	1	10841461	10845300	10843381	3839
50	2	14884146	14884716	14884431	570
50	2	19467401	19467406	19467403	5
50	5	1444591	1447030	1445811	2439
50	5	3070749	3071064	3070907	315
50	5	4830711	6597071	5713891	1766360
50	5	7932446	7933094	7932770	648
50	5	9850802	9851526	9851164	724
51	2	13811888	13812117	13812002	229
51	2	19460557	19467282	19463919	6725
51	3	1054190	1055555	1054872	1365
51	3	2677397	2679833	2678615	2436
51	3	3506755	3506849	3506802	94
51	3	4444826	4452589	4448708	7763
51	4	6207835	6208208	6208021	373
51	4	7423999	7424889	7424444	890
51	4	8391572	8448700	8420136	57128
51	4	9944029	9945128	9944579	1099
51	4	10896792	10897967	10897380	1175
51	5	21546751	21547337	21547044	586
51	5	22094158	22100357	22097258	6199
51	5	24922993	24923905	24923449	912
51	5	25695680	25696914	25696297	1234
52	1	792084	797322	794703	5238
52	1	3031852	3032106	3031979	254
52	2	17369922	17371235	17370578	1313
52	2	18873394	18874851	18874122	1457
52	3	4094056	4102643	4098350	8587
52	3	6537080	6567142	6552111	30062
52	3	8768022	8768826	8768424	804
52	3	9173910	9173965	9173938	55
52	5	3289640	3290044	3289842	404
52	5	7892363	7892488	7892425	125
52	5	16735358	16736148	16735753	790
52	5	18712111	18712491	18712301	380
53	1	210850	266254	238552	55404
53	1	4269058	4270950	4270004	1892
53	1	5643755	5645258	5644507	1503
53	1	18436137	18436381	18436259	244
53	2	10367886	10368069	10367978	183
53	2	12361056	12362096	12361576	1040
53	5	956191	956579	956385	388
53	5	5901092	5901845	5901468	753
53	5	16468238	16468770	16468504	532
53	5	18520256	18524719	18522488	4463
54	1	1201556	1201757	1201656	201
54	1	8180557	8181523	8181040	966
54	2	7667650	7667735	7667692	85
54	2	16971862	16972574	16972218	712
54	3	3694411	3694423	3694417	12
54	3	5371646	5372409	5372028	763
55	1	567211	567457	567334	246
55	1	971198	986719	978958	15521
55	1	3021009	3021141	3021075	132
55	1	4969845	4977190	4973517	7345
55	1	8230298	8232155	8231226	1857
55	1	9261289	9276879	9269084	15590
55	1	13168717	13168951	13168834	234
55	1	27149048	27150030	27149539	982
55	2	11098167	11098372	11098269	205
55	2	11955974	11958488	11957231	2514
55	2	13141214	13141824	13141519	610
55	2	14210981	14213058	14212019	2077
55	2	16857140	16857437	16857288	297
55	2	18174768	18177528	18176148	2760
55	3	18761082	18762380	18761731	1298
55	3	19624429	19624923	19624676	494
55	5	8265739	8265957	8265848	218
55	5	21817943	21819258	21818601	1315
56	1	3116880	3121154	3119017	4274
56	1	4654541	4690603	4672572	36062
56	1	6882947	6883276	6883111	329
56	1	9462249	9463085	9462667	836
56	1	10888194	10888988	10888591	794
56	1	26143168	26143440	26143304	272
56	3	116833	120693	118763	3860
56	3	927954	928207	928080	253
56	3	3594726	3595414	3595070	688
56	3	6164355	6164430	6164393	75
56	3	6709958	6713521	6711740	3563
56	3	21706390	21706682	21706536	292
56	5	3031932	3044373	3038152	12441
56	5	7180439	7180850	7180645	411
56	5	20699318	20699972	20699645	654
56	5	22434462	22435420	22434941	958
57	4	1379301	1379708	1379505	407
57	4	18336724	18338409	18337566	1685
57	5	5513303	5514403	5513853	1100
57	5	8227524	8227668	8227596	144
57	5	14948069	14948127	14948098	58
57	5	20776094	20776157	20776126	63
58	1	12550315	12553676	12551995	3361
58	1	26376744	26377930	26377337	1186
58	2	9495319	9495876	9495597	557
58	2	10105433	10106066	10105749	633
58	3	4056808	4061099	4058954	4291
58	3	4605058	4605067	4605062	9
58	5	6339070	6339283	6339176	213
58	5	8879196	8882198	8880697	3002
58	5	20120494	20127631	20124062	7137
58	5	20539904	20540790	20540347	886
59	1	6074760	6074768	6074764	8
59	1	7822672	7822791	7822732	119
59	1	8535384	8535425	8535404	41
59	1	17353421	17353529	17353475	108
59	2	10350726	10351048	10350887	322
59	2	13572016	13573581	13572798	1565
59	2	15297872	15299459	15298666	1587
59	2	17154570	17158433	17156502	3863
59	3	1981385	1981885	1981635	500
59	3	2464533	2465821	2465177	1288
59	4	12264036	12264333	12264184	297
59	4	15666861	15670561	15668711	3700
59	5	9219662	9220041	9219852	379
59	5	14235406	14238284	14236845	2878
59	5	18708435	22739695	20724065	4031260
59	5	24612473	24613811	24613142	1338
59	5	25234938	25236808	25235873	1870
60	1	3693660	3693829	3693744	169
60	1	6653778	6656405	6655092	2627
60	1	7446994	8431089	7939042	984095
60	1	21238330	21240887	21239608	2557
60	1	22783568	22784142	22783855	574
60	1	25642382	25642492	25642437	110
60	1	26748753	26756530	26752641	7777
60	2	375734	376090	375912	356
60	2	1007897	1008190	1008043	293
60	3	425714	429345	427530	3631
60	3	7627022	7628819	7627920	1797
60	4	6477361	6477700	6477531	339
60	4	14795075	14795591	14795333	516
60	5	20908042	20908476	20908259	434
60	5	21663981	21665866	21664923	1885
61	1	9617065	9617820	9617443	755
61	1	17353421	17353529	17353475	108
61	1	23378422	23379851	23379136	1429
